Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
139,0|1|2|3|4|5|6|,799|480|275|113|94|36|47|,50.147089774858365|134.4593188156105|181.34298546680148|218.25988232814927|247.32879632779208|270.21809182552283|301.94711827886715|,10.097631961571436|0.0|0.0|8.526512829121202e-14|1.1368683772161603e-13|5.684341886080802e-14|14.23915649481553|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,793|6|480|388|130|45|2|,49.938448578261735|77.72250125837895|134.4593188156105|192.09455594446206|253.66737046562523|300.51312256220143|334.2120219038451|,9.844101964446626|2.004341833411889|0.0|16.772547531165504|10.242459390904509|12.743004203634884|4.875840751366667|,0|799|480|388|130|45|2|,0|0|0|0|0|0|0|,0|0|7|46|19|5|0|,0|799|473|342|111|40|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|759|667|151|58|5|,0|0|0|0|0|0|0|,670|3|759|667|151|58|5|,0|0|76|176|11|6|2|,669|4|683|491|140|52|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
140,0|1|2|3|4|5|6|,622|618|277|158|59|62|54|,49.92746573125392|134.45931881561046|181.34298546680154|218.2598823281493|247.3287963277922|270.21809182552283|301.8140128064812|,9.520789093951567|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|0.0|5.684341886080802e-14|13.505507010628573|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,618|4|618|435|121|51|3|,49.75096125954294|77.19740661059964|134.45931881561046|194.75188133827953|259.05719567373677|300.19506172730485|329.3361811524784|,9.294238961993278|0.8637176222030909|2.842170943040401e-14|17.754332919593676|11.441129626342075|12.08097716744129|0.0|,0|622|618|435|121|51|3|,0|0|0|0|0|0|0|,0|0|26|53|12|14|1|,0|622|592|382|109|37|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|589|756|181|82|5|,0|0|0|0|0|0|0|,629|1|589|756|181|82|5|,0|0|35|274|33|22|0|,626|4|554|482|148|60|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
141,0|1|2|3|4|5|6|,603|493|304|130|95|37|60|,50.02514842968784|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779208|270.2180918255229|298.0409674749506|,10.039100338721846|2.842170943040401e-14|2.842170943040401e-14|0.0|1.1368683772161603e-13|1.1368683772161603e-13|13.862602882690146|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,599|4|493|434|132|57|3|,49.8431089263751|77.28556405076905|134.45931881561046|192.40104213033885|253.7447352173075|296.2024212832048|332.97334511812267|,9.820178939132933|1.9357376123206305|2.842170943040401e-14|16.91001242343561|10.280663855194529|11.590206608024555|2.571863304394423|,0|603|493|434|132|57|3|,0|0|0|0|0|0|0|,0|0|51|65|17|10|1|,0|603|442|369|115|47|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|580|639|168|69|6|,0|0|0|0|0|0|0|,700|2|580|639|168|69|6|,0|0|35|222|21|16|1|,700|2|545|417|147|53|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
142,0|1|2|3|4|5|6|,658|479|231|135|75|54|56|,49.719392773616256|134.4593188156105|181.3429854668016|218.2598823281494|247.32879632779213|270.2180918255229|301.3713489332653|,9.915952370745512|0.0|1.1368683772161603e-13|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|13.665360420190444|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,656|2|479|366|129|51|5|,49.6328156038435|78.11670445907953|134.4593188156105|194.95987365336424|256.9103618849817|298.52272330494117|330.4273303421716|,9.805785174554877|1.4498548951916985|0.0|17.812175972364834|11.291983299786983|10.662970328383288|2.182298379386566|,0|658|479|366|129|51|5|,0|0|0|0|0|0|0|,0|39|31|61|16|8|2|,0|619|437|305|113|43|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|591|567|166|83|5|,0|0|0|0|0|0|0|,791|2|591|567|166|83|5|,5|0|121|194|41|23|0|,761|6|470|373|125|60|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
143,0|1|2|3|4|5|6|,719|423|234|102|75|37|59|,49.9047507952706|134.4593188156105|181.34298546680154|218.25988232814922|247.32879632779213|270.2180918255229|300.47422160499775|,9.89225403713192|0.0|5.684341886080802e-14|1.4210854715202004e-13|5.684341886080802e-14|1.1368683772161603e-13|14.381108816195491|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,713|6|423|336|112|55|4|,49.65315904970194|79.80223656034576|134.4593188156105|192.54990058542495|254.89043859043528|298.17677923978215|332.0640541267116|,9.540320604745732|3.028695430780382|0.0|16.974380197582224|10.765789821911634|11.97757194940639|2.7278729742332075|,0|719|423|336|112|55|4|,0|0|0|0|0|0|0|,0|8|31|29|7|12|0|,0|711|392|307|105|43|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|684|544|149|69|6|,0|0|0|0|0|0|0|,590|2|684|544|149|69|6|,9|0|105|127|19|22|2|,581|2|579|417|130|47|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
144,0|1|2|3|4|5|6|,561|524|232|147|69|47|43|,50.244046959707326|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779213|270.2180918255229|303.3326444288388|,10.106911245868693|0.0|5.684341886080802e-14|0.0|5.684341886080802e-14|1.1368683772161603e-13|13.140367210042504|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,559|2|524|379|116|41|2|,50.120748027260035|84.70609857872483|134.4593188156105|195.66167633386783|256.6029074346312|301.9311122484548|332.0640541267116|,9.911622460341226|1.7156512888946125|0.0|17.988238540290787|11.236936094026216|11.768469022934804|2.7278729742332075|,0|561|524|379|116|41|2|,0|0|0|0|0|0|0|,0|41|59|47|14|9|0|,0|520|465|332|102|32|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|506|604|183|63|6|,0|0|0|0|0|0|0|,720|4|506|604|183|63|6|,0|0|62|182|44|14|0|,721|3|444|422|139|49|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
145,0|1|2|3|4|5|6|,656|393|269|116|89|40|49|,49.075311273674856|134.45931881561046|181.34298546680154|218.25988232814925|247.32879632779216|270.2180918255228|301.4369101135558|,9.580576962524239|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|2.842170943040401e-14|0.0|15.69428951265698|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,653|3|393|385|129|43|6|,48.94184643252826|78.12615836324929|134.45931881561046|192.4659985471037|254.42625229608072|297.19032746972476|331.87075239434495|,9.39468562295555|3.4266827130975543|2.842170943040401e-14|16.938291138375384|10.586873273941341|11.462941097519261|3.792891326863434|,0|656|393|385|129|43|6|,0|0|0|0|0|0|0|,0|0|11|66|22|8|2|,0|656|382|319|107|35|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|606|564|151|64|5|,0|0|0|0|0|0|0|,737|6|606|564|151|64|5|,0|0|128|176|14|20|1|,740|3|478|388|137|44|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
146,0|1|2|3|4|5|6|,697|426|219|136|75|51|40|,49.90658765016164|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779213|270.21809182552283|302.4710992559285|,9.464195472277058|0.0|5.684341886080802e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|15.861937859398052|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,695|2|426|355|126|37|3|,49.820367554546195|79.8680708765286|134.4593188156105|195.4857966587545|256.5935111721116|299.67430757257006|336.9648633506818|,9.339555788659887|1.9315189975269575|0.0|17.946854701914045|11.23511702775214|12.85275398193459|5.56825712570553|,0|697|426|355|126|37|3|,0|0|0|0|0|0|0|,0|0|14|30|20|4|0|,0|697|412|325|106|33|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|666|551|175|68|7|,0|0|0|0|0|0|0|,703|3|666|551|175|68|7|,0|0|155|166|33|16|1|,698|8|511|385|142|52|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
147,0|1|2|3|4|5|6|,659|445|239|111|88|45|53|,49.972269841601566|134.45931881561046|181.34298546680157|218.25988232814922|247.32879632779216|270.2180918255229|301.538964996885|,10.434404495947502|2.842170943040401e-14|8.526512829121202e-14|1.4210854715202004e-13|2.842170943040401e-14|1.1368683772161603e-13|14.78178892605564|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,652|7|445|350|133|47|6|,49.67618813967362|77.55016550688995|134.45931881561046|193.05091561425755|255.07329480446788|297.8743045100333|330.2454721438894|,10.086680969311834|2.192557765517782|2.842170943040401e-14|17.179779433269513|10.8299980359704|11.27998114798259|2.033236468123328|,0|659|445|350|133|47|6|,0|0|0|0|0|0|0|,0|30|1|44|9|6|0|,0|629|444|306|124|41|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|593|597|165|75|6|,0|0|0|0|0|0|0|,734|6|593|597|165|75|6|,4|0|73|176|21|13|1|,734|4|520|421|144|62|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
148,0|1|2|3|4|5|6|,687|466|259|118|70|60|61|,50.1342338377252|134.4593188156105|181.3429854668015|218.25988232814922|247.32879632779213|270.21809182552283|300.3173506316549|,9.954465141166517|0.0|2.842170943040401e-14|1.4210854715202004e-13|5.684341886080802e-14|5.684341886080802e-14|14.586450150988348|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,683|4|466|377|130|57|4|,49.97590523150259|77.16884335023776|134.4593188156105|192.89787626160003|257.893086557514|297.9937969486954|333.42799061382823|,9.763258041995304|2.774384626747283|0.0|17.118855406714424|11.410737606925109|12.040368515615059|2.362407293982971|,0|687|466|377|130|57|4|,0|0|0|0|0|0|0|,0|30|42|37|13|13|1|,0|657|424|340|117|44|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|628|608|156|82|5|,0|0|0|0|0|0|0|,928|6|628|608|156|82|5|,49|0|65|151|14|19|2|,881|4|563|457|142|63|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
149,0|1|2|3|4|5|6|,844|508|266|148|77|48|59|,49.74999528546375|134.4593188156105|181.34298546680154|218.25988232814936|247.3287963277921|270.2180918255228|298.9185609487626|,9.96104538533538|0.0|5.684341886080802e-14|0.0|8.526512829121202e-14|0.0|13.274395855216131|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,840|4|508|414|125|56|3|,49.6211329981047|76.81107563086363|134.4593188156105|194.54033023849107|256.1182857989206|296.9407712413231|335.83730215430063|,9.807116740546103|1.5618413041171935|0.0|17.69279816075656|11.132389528568133|10.372470256825617|4.596986745702774|,0|844|508|414|125|56|3|,0|0|0|0|0|0|0|,0|15|5|48|15|10|0|,0|829|503|366|110|46|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|796|676|171|81|4|,0|0|0|0|0|0|0|,742|5|796|676|171|81|4|,3|0|165|223|24|26|0|,741|2|631|453|147|55|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
150,0|1|2|3|4|5|6|,699|561|270|132|87|46|55|,49.57303103882952|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779208|270.2180918255229|301.12566969921545|,9.901945346110235|2.842170943040401e-14|2.842170943040401e-14|0.0|1.1368683772161603e-13|1.1368683772161603e-13|14.468479787853978|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,697|2|561|402|133|51|4|,49.49832274099787|75.60887283316211|134.45931881561046|193.4649516003784|255.24539477061626|298.29103201401404|337.26730018553354|,9.81724939215263|0.529876996923619|2.842170943040401e-14|17.336761824701444|10.887278364667166|10.623400656883385|5.549271576560484|,0|699|561|402|133|51|4|,0|0|0|0|0|0|0|,0|71|68|81|27|18|2|,0|628|493|321|106|33|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|598|655|161|62|4|,0|0|0|0|0|0|0|,591|5|598|655|161|62|4|,41|0|100|260|34|8|2|,552|3|498|395|127|54|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
151,0|1|2|3|4|5|6|,507|451|245|111|69|49|50|,50.32249053533025|134.4593188156105|181.34298546680157|218.25988232814922|247.32879632779213|270.21809182552283|301.10184006675433|,9.753854058475437|0.0|8.526512829121202e-14|1.4210854715202004e-13|5.684341886080802e-14|5.684341886080802e-14|15.20712324982124|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,504|3|451|356|118|48|2|,50.16167585473154|77.33935687591422|134.4593188156105|192.85359094885095|256.833673271765|299.2671616676689|345.1341216448052|,9.556328808169669|1.294478930177599|0.0|17.100929706571467|11.27906251955784|12.519631320348608|0.0|,0|507|451|356|118|48|2|,0|0|0|0|0|0|0|,0|30|38|39|19|14|0|,0|477|413|317|99|34|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|447|574|145|65|3|,0|0|0|0|0|0|0|,571|3|447|574|145|65|3|,0|0|62|157|18|13|1|,572|2|385|417|127|52|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
152,0|1|2|3|4|5|6|,539|340|250|132|69|40|49|,50.169788199725595|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779213|270.2180918255228|299.107627282826|,9.80739303119864|0.0|2.842170943040401e-14|0.0|5.684341886080802e-14|0.0|13.692116385158082|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,537|2|340|382|109|48|1|,50.06588233172961|78.0685137566483|134.4593188156105|194.09960951313113|255.7285377948492|298.4778657438749|329.3361811524784|,9.676398789930248|0.479848388355407|0.0|17.555726050435677|11.032157895471421|13.112832657422613|0.0|,0|539|340|382|109|48|1|,0|0|0|0|0|0|0|,0|21|22|46|6|2|0|,0|518|318|336|103|46|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|488|492|164|73|9|,0|0|0|0|0|0|0|,583|2|488|492|164|73|9|,5|0|75|104|20|16|4|,578|2|413|388|144|57|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
153,0|1|2|3|4|5|6|,547|376|204|150|77|44|55|,49.22297408062698|134.4593188156105|181.34298546680157|218.25988232814936|247.3287963277921|270.21809182552283|302.27446780198903|,10.139979597508365|0.0|8.526512829121202e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|13.728711547172681|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,545|2|376|354|121|50|5|,49.125301251841606|75.83881992464185|134.4593188156105|196.98573837415228|255.65217650878506|299.4591815479708|330.4273303421717|,10.029242896546673|0.6616096877287418|0.0|18.242427941142793|11.01079701317555|10.93914194924111|2.182298379386566|,0|547|376|354|121|50|5|,0|0|0|0|0|0|0|,0|0|0|27|19|6|1|,0|532|369|327|102|44|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|512|516|185|77|4|,0|0|0|0|0|0|0|,589|6|512|516|185|77|4|,0|0|48|128|44|20|0|,594|1|464|388|141|57|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
154,0|1|2|3|4|5|6|,556|431|232|116|87|43|58|,49.966105493616254|134.4593188156105|181.34298546680154|218.25988232814925|247.32879632779208|270.21809182552283|303.3038220495551|,9.649838075269162|0.0|5.684341886080802e-14|1.1368683772161603e-13|1.1368683772161603e-13|5.684341886080802e-14|12.979297215335844|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,556|0|431|348|130|55|3|,49.966105493616254|nan|134.4593188156105|193.64861775391748|254.89987099242612|301.7846798085144|331.1547631353005|,9.649838075269162|nan|0.0|17.40279207401564|10.769187232875375|11.518371283231687|2.571863304394423|,0|556|431|348|130|55|3|,0|0|0|0|0|0|0|,0|2|37|25|22|10|1|,0|554|394|323|108|45|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|535|555|160|78|5|,0|0|0|0|0|0|0|,616|6|535|555|160|78|5|,0|0|55|161|25|22|1|,615|7|480|394|135|56|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
155,0|1|2|3|4|5|6|,579|437|228|125|77|46|48|,49.552521559165925|134.45931881561046|181.34298546680157|218.25988232814922|247.3287963277921|270.2180918255229|302.7558908369177|,10.410992992259814|2.842170943040401e-14|8.526512829121202e-14|1.4210854715202004e-13|8.526512829121202e-14|1.1368683772161603e-13|14.833596020156543|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,573|6|437|353|123|44|4|,49.25401296130022|78.0600926553412|134.45931881561046|194.41554101260456|255.88902066027674|300.2155065821288|330.70011763959496|,10.045716434132611|0.8985807412506471|2.842170943040401e-14|17.65521102395966|11.075200388735285|12.731410680483942|2.362407293982971|,0|579|437|353|123|44|4|,0|0|0|0|0|0|0|,0|17|21|47|25|10|0|,0|562|416|306|98|34|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|540|560|151|57|8|,0|0|0|0|0|0|0|,590|4|540|560|151|57|8|,0|0|75|132|22|8|0|,588|6|465|428|129|49|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
156,0|1|2|3|4|5|6|,559|410|265|119|79|36|51|,50.14565002960326|134.4593188156105|181.3429854668015|218.2598823281492|247.32879632779205|270.21809182552283|303.43508922768655|,10.316442004548529|0.0|2.842170943040401e-14|1.7053025658242404e-13|1.4210854715202004e-13|5.684341886080802e-14|17.296270747512274|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,553|6|410|384|115|43|8|,49.846530711387636|77.71448052514313|134.4593188156105|192.7833779837296|254.49414100534256|298.0088646986989|332.6010460709949|,9.9597327475672|2.180818656917455|0.0|17.072235051667562|10.614496093524304|12.83779075934159|3.5198728706462674|,0|559|410|384|115|43|8|,0|0|0|0|0|0|0|,0|65|21|27|17|7|2|,0|494|389|357|98|36|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|467|593|162|52|12|,0|0|0|0|0|0|0|,593|3|467|593|162|52|12|,0|0|28|186|10|5|6|,596|0|439|407|152|47|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
157,0|1|2|3|4|5|6|,563|400|220|148|87|54|49|,50.52660063841227|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779208|270.2180918255229|301.49965843831257|,9.690064110215175|0.0|5.684341886080802e-14|0.0|1.1368683772161603e-13|1.1368683772161603e-13|15.062593216479076|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,563|0|400|368|141|44|5|,50.52660063841227|nan|134.4593188156105|196.18999833495226|256.09490949713575|297.76916474456795|334.328002943265|,9.690064110215175|nan|0.0|18.101708528356994|11.126788153007771|10.682408017445304|4.367249114965852|,0|563|400|368|141|44|5|,0|0|0|0|0|0|0|,0|26|25|52|18|10|0|,0|537|375|316|123|34|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|516|520|182|76|4|,0|0|0|0|0|0|0|,653|3|516|520|182|76|4|,0|0|40|94|32|9|1|,650|6|476|426|150|67|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
158,0|1|2|3|4|5|6|,627|420|256|129|80|56|64|,50.23581440481998|134.4593188156105|181.34298546680154|218.25988232814936|247.3287963277922|270.2180918255228|298.2457375513018|,10.350417809573559|0.0|5.684341886080802e-14|0.0|0.0|0.0|13.633949896889726|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,621|6|420|385|136|61|3|,49.96836725623421|77.91659428344774|134.4593188156105|193.71254311644793|256.7538003562695|296.3225049645421|337.35146681541505|,10.030393176334009|2.926918182424552|0.0|17.425261189565205|11.265034457927982|10.745875200214927|3.6197357776363566|,0|627|420|385|136|61|3|,0|0|0|0|0|0|0|,0|166|21|74|30|14|1|,0|461|399|311|106|47|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|446|547|147|82|4|,0|0|0|0|0|0|0|,755|8|446|547|147|82|4|,22|0|55|149|19|24|0|,735|6|391|398|128|58|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
159,0|1|2|3|4|5|6|,705|348|245|113|67|37|57|,49.98506236299488|134.4593188156105|181.34298546680157|218.25988232814927|247.3287963277922|270.2180918255229|300.4774913905172|,9.945518165448606|0.0|8.526512829121202e-14|8.526512829121202e-14|0.0|1.1368683772161603e-13|15.091165677763355|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,699|6|348|358|104|53|4|,49.75171015364673|77.17059475205639|134.4593188156105|192.99552553756217|255.47210337986937|297.8174087293303|335.7235866512434|,9.661230532595981|1.6977192583304284|0.0|17.157911582250083|10.958152750319659|11.860600381213546|6.735622092784658|,0|705|348|358|104|53|4|,0|0|0|0|0|0|0|,0|0|0|36|5|9|1|,0|705|348|322|99|44|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|677|516|156|68|7|,0|0|0|0|0|0|0|,735|5|677|516|156|68|7|,0|0|87|127|20|12|0|,731|9|590|389|136|56|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
160,0|1|2|3|4|5|6|,711|524|217|131|76|46|57|,50.138370964993115|134.4593188156105|181.34298546680154|218.2598823281494|247.3287963277921|270.2180918255229|302.8978102575348|,10.536048384744898|0.0|5.684341886080802e-14|2.842170943040401e-14|8.526512829121202e-14|1.1368683772161603e-13|15.179707608190911|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,703|8|524|348|122|50|7|,49.81665853533771|78.40885072096157|134.4593188156105|195.23986330828592|255.95918643349378|298.7155211924664|332.7713035794513|,10.145232066634426|3.5986397280457743|0.0|17.885927211852625|11.093237400033532|10.828797799913824|4.620473251226427|,0|711|524|348|122|50|7|,0|0|0|0|0|0|0|,0|30|50|44|18|7|2|,0|681|474|304|104|43|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|664|605|166|73|6|,0|0|0|0|0|0|0|,729|3|664|605|166|73|6|,16|0|112|171|17|14|0|,711|5|552|434|149|59|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
161,0|1|2|3|4|5|6|,655|496|276|120|86|48|58|,50.40641229537648|134.4593188156105|181.3429854668015|218.25988232814927|247.32879632779208|270.2180918255228|300.5411331299736|,9.94953375393546|0.0|2.842170943040401e-14|8.526512829121202e-14|1.1368683772161603e-13|0.0|14.497118486943377|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,650|5|496|396|134|55|3|,50.1754841942283|80.42706544463944|134.4593188156105|192.52992390963416|255.5279469538449|298.59480008511576|336.22390561903376|,9.612311718339017|6.9562985494593805|0.0|16.965832162454458|10.974821662397204|12.172411404155694|2.025123441308352|,0|655|496|396|134|55|3|,0|0|0|0|0|0|0|,0|11|23|38|16|15|0|,0|644|473|358|118|40|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|586|676|167|67|6|,0|0|0|0|0|0|0|,651|2|586|676|167|67|6|,5|0|40|181|19|7|0|,642|6|546|495|148|60|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
162,0|1|2|3|4|5|6|,606|474|294|156|72|55|62|,50.43935669757216|134.4593188156105|181.3429854668015|218.2598823281493|247.3287963277922|270.2180918255229|300.80580806270365|,9.668419331353212|0.0|2.842170943040401e-14|5.684341886080802e-14|0.0|1.1368683772161603e-13|15.097337396596046|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,600|6|474|450|127|56|6|,50.153386424380635|79.03638401672428|134.4593188156105|194.1408430454021|257.2414833543683|297.40070803513026|332.5867416533895|,9.278972189828082|2.3262003111908083|0.0|17.569064564548473|11.341651486488686|11.413784954764875|4.596986745702775|,0|606|474|450|127|56|6|,0|0|0|0|0|0|0|,0|72|31|70|22|14|0|,0|534|443|380|105|42|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|518|634|167|71|9|,0|0|0|0|0|0|0|,690|3|518|634|167|71|9|,25|0|26|221|37|22|0|,663|5|492|413|130|49|9|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
163,0|1|2|3|4|5|6|,614|433|240|138|80|41|55|,49.536724296000884|134.45931881561046|181.34298546680154|218.2598823281494|247.3287963277922|270.21809182552283|302.7625889741095|,9.832700323566494|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|0.0|5.684341886080802e-14|16.59021510448059|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,610|4|433|378|121|46|9|,49.347823619575216|78.34407745091589|134.45931881561046|194.8205827336428|255.08467331462646|296.8034655286516|333.22033102867204|,9.582352850066117|1.6138065630576635|2.842170943040401e-14|17.77372893209515|10.833878915734333|10.425268180010825|4.160563789746328|,0|614|433|378|121|46|9|,0|0|0|0|0|0|0|,0|10|14|28|3|2|5|,0|604|419|350|118|44|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|563|583|187|77|4|,0|0|0|0|0|0|0|,612|2|563|583|187|77|4|,24|0|63|182|41|22|1|,586|4|500|401|146|55|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
164,0|1|2|3|4|5|6|,558|442|226|127|80|51|53|,49.5641041100133|134.4593188156105|181.34298546680154|218.2598823281492|247.3287963277922|270.21809182552283|299.9966621854228|,10.138224831804333|0.0|5.684341886080802e-14|1.7053025658242404e-13|0.0|5.684341886080802e-14|14.213852075999581|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,554|4|442|353|131|50|3|,49.35920163955993|77.94309626780364|134.4593188156105|194.62470190133743|256.2398961017178|297.93214249837547|334.4053236362116|,9.880236303003704|2.6247568313436678|0.0|17.717668139685035|11.16069427743125|11.743107297130503|3.9904819852490356|,0|558|442|353|131|50|3|,0|0|0|0|0|0|0|,0|43|21|29|24|10|0|,0|515|421|324|107|40|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|487|573|165|76|5|,0|0|0|0|0|0|0|,777|12|487|573|165|76|5|,73|0|77|168|35|14|2|,712|6|410|405|130|62|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
165,0|1|2|3|4|5|6|,678|381|239|120|72|39|59|,49.595610971370704|134.45931881561046|181.34298546680157|218.25988232814927|247.3287963277922|270.2180918255229|298.7707538673007|,10.121935984456638|2.842170943040401e-14|8.526512829121202e-14|8.526512829121202e-14|0.0|1.1368683772161603e-13|13.4118475882836|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,672|6|381|359|111|56|3|,49.35159246418053|76.92568377667045|134.45931881561046|193.68289528117958|255.37098123240014|296.9591830930459|332.58674165338954|,9.8301332888335|0.9608516275347644|2.842170943040401e-14|17.41487305921999|10.927177526198442|11.128343455335475|4.596986745702774|,0|678|381|359|111|56|3|,0|0|0|0|0|0|0|,0|38|16|46|12|16|2|,0|640|365|313|99|40|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|618|521|151|62|4|,0|0|0|0|0|0|0|,627|4|618|521|151|62|4|,0|0|87|78|21|12|0|,627|4|531|443|130|50|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
