Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
184,0|1|2|3|4|5|6|,777|511|278|144|66|51|50|,50.20096992101051|134.45931881561052|181.34298546680148|218.25988232814936|247.32879632779216|270.21809182552283|299.2352746546213|,9.918782376703355|2.842170943040401e-14|0.0|0.0|2.842170943040401e-14|5.684341886080802e-14|14.874885558009186|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,773|4|511|422|117|47|3|,50.05533051253411|78.34578560907227|134.45931881561052|193.9402204147496|257.3061815447516|296.9903779111155|334.4053236362117|,9.73411503236749|1.8721237946796239|2.842170943040401e-14|17.5031567146547|11.350202762861672|12.262798574571596|3.990481985249035|,0|777|511|422|117|47|3|,0|0|0|0|0|0|0|,0|147|36|72|28|7|1|,0|630|475|350|89|40|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|606|646|150|68|5|,0|0|0|0|0|0|0|,664|4|606|646|150|68|5|,0|0|70|161|25|13|0|,662|6|536|485|125|55|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
185,0|1|2|3|4|5|6|,607|481|300|136|75|34|54|,49.90835552056656|134.45931881561046|181.34298546680154|218.25988232814936|247.32879632779213|270.21809182552283|301.098717970274|,9.96791589101374|2.842170943040401e-14|5.684341886080802e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|14.138575935084294|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,602|5|481|436|109|49|5|,49.672689343456355|78.28256324463422|134.45931881561046|192.85834779052468|254.4685765747906|297.9069885139021|332.3776666427183|,9.664477035236189|2.1971426906780307|2.842170943040401e-14|17.10286156698103|10.604153803438482|10.424582060794402|3.9650292823195743|,0|607|481|436|109|49|5|,0|0|0|0|0|0|0|,0|33|21|65|15|8|1|,0|574|460|371|94|41|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|542|660|158|61|5|,0|0|0|0|0|0|0|,706|3|542|660|158|61|5|,22|0|44|212|24|12|0|,682|5|498|448|134|49|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
186,0|1|2|3|4|5|6|,662|444|257|135|78|45|48|,50.44476565391816|134.4593188156105|181.34298546680154|218.2598823281494|247.32879632779208|270.2180918255229|303.6260158137427|,10.15086116433925|0.0|5.684341886080802e-14|2.842170943040401e-14|1.1368683772161603e-13|1.1368683772161603e-13|14.929545426238041|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,658|4|444|392|123|44|4|,50.280890365521|77.40225059525014|134.4593188156105|194.05671270221467|255.70292882696182|300.76859063307097|335.057692801131|,9.958020829896482|3.132890506094706|0.0|17.541735856424555|11.025057741209086|11.919296509123908|5.845170149679161|,0|662|444|392|123|44|4|,0|0|0|0|0|0|0|,0|80|18|37|6|9|1|,0|582|426|355|117|35|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|563|597|182|68|3|,0|0|0|0|0|0|0|,726|5|563|597|182|68|3|,6|0|48|117|20|8|0|,724|2|515|480|162|60|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
187,0|1|2|3|4|5|6|,693|460|272|150|83|60|57|,50.439051328287924|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779213|270.21809182552283|300.3132658466367|,9.818297474356337|0.0|2.842170943040401e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|14.849738108500107|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,691|2|460|422|143|54|3|,50.361094774523416|77.37304065392607|134.4593188156105|194.46510520424738|256.93269653663015|298.4988169982208|332.97334511812267|,9.724412633108265|1.6644959751103272|0.0|17.670255078681823|11.295645647305466|13.032490198283096|2.571863304394423|,0|693|460|422|143|54|3|,0|0|0|0|0|0|0|,0|23|29|62|17|16|0|,0|670|431|360|126|38|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|649|596|184|79|7|,0|0|0|0|0|0|0|,823|6|649|596|184|79|7|,50|0|85|178|38|19|2|,779|2|564|418|146|60|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
188,0|1|2|3|4|5|6|,709|507|242|122|88|47|58|,49.00238135260709|134.4593188156105|181.34298546680154|218.25988232814925|247.32879632779216|270.2180918255229|298.9629467231703|,10.03675850127837|0.0|5.684341886080802e-14|1.1368683772161603e-13|2.842170943040401e-14|1.1368683772161603e-13|14.203570777128862|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,707|2|507|364|135|53|5|,48.9257145395865|76.10409975538087|134.4593188156105|193.7162311181324|255.29766216774274|295.72955926747204|333.2368537535717|,9.946679811645613|0.6960915089279922|0.0|17.426549446236475|10.904077320767177|9.866352724211541|4.77732876316675|,0|709|507|364|135|53|5|,0|0|0|0|0|0|0|,0|46|45|30|24|15|1|,0|663|462|334|111|38|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|619|630|166|63|3|,0|0|0|0|0|0|0|,682|3|619|630|166|63|3|,0|0|111|191|23|13|1|,681|4|508|439|143|50|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
189,0|1|2|3|4|5|6|,640|457|260|138|78|51|46|,50.20962554403555|134.45931881561046|181.34298546680154|218.2598823281494|247.32879632779208|270.21809182552283|299.1359176588438|,10.161923319139671|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|1.1368683772161603e-13|5.684341886080802e-14|12.723932330612257|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,636|4|457|398|129|44|2|,50.03528012807741|77.93054668138095|134.45931881561046|194.14331653932913|256.3780526873601|297.5151899569301|334.7919271009448|,9.950489864484197|2.4737995984606056|2.842170943040401e-14|17.56986130933574|11.191160001880384|10.432738569618886|0.0|,0|640|457|398|129|44|2|,0|0|0|0|0|0|0|,0|2|2|30|14|7|0|,0|638|455|368|115|37|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|615|635|185|70|3|,0|0|0|0|0|0|0|,647|4|615|635|185|70|3|,0|0|36|188|24|4|0|,644|7|579|447|161|66|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
190,0|1|2|3|4|5|6|,597|532|254|150|97|49|62|,49.74824948796272|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779216|270.21809182552283|300.2633345094685|,10.80420370366002|0.0|5.684341886080802e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|14.017801911749814|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,590|7|532|404|146|59|3|,49.40515527641144|78.66619017585582|134.4593188156105|195.04975410344056|255.01082015922233|298.4544886970194|335.83730215430063|,10.391812094917817|2.7033963768130658|0.0|17.836363351390045|10.808451477966317|11.738652592437674|4.596986745702775|,0|597|532|404|146|59|3|,0|0|0|0|0|0|0|,0|32|50|60|12|16|1|,0|565|482|344|134|43|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|528|642|199|78|5|,0|0|0|0|0|0|0|,783|7|528|642|199|78|5|,4|0|47|199|52|17|1|,784|3|481|443|147|61|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
191,0|1|2|3|4|5|6|,741|423|283|115|83|54|60|,49.49298825871672|134.4593188156105|181.34298546680154|218.25988232814925|247.32879632779213|270.2180918255229|300.5546108016727|,9.750074484251579|0.0|5.684341886080802e-14|1.1368683772161603e-13|5.684341886080802e-14|1.1368683772161603e-13|14.301714506623028|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,738|3|423|398|137|56|4|,49.37822421368172|77.72494333732782|134.4593188156105|192.00992802724122|256.3508544071896|298.2642421142603|332.61977242544765|,9.601494703908251|1.4465886579984555|0.0|16.733402365985075|11.18530381299476|11.753795801453712|5.68734691607255|,0|741|423|398|137|56|4|,0|0|0|0|0|0|0|,0|57|19|46|26|4|0|,0|684|404|352|111|52|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|650|591|159|90|8|,0|0|0|0|0|0|0|,794|6|650|591|159|90|8|,0|0|86|161|30|18|1|,795|5|564|430|129|72|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
192,0|1|2|3|4|5|6|,752|509|229|154|75|48|69|,50.29702713221947|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779213|270.2180918255228|302.1262992651881|,10.157441527868874|0.0|5.684341886080802e-14|0.0|5.684341886080802e-14|0.0|14.341783330289294|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,749|3|509|383|123|64|5|,50.185230680304656|78.20887462695227|134.4593188156105|196.1868552230615|256.26120432690647|299.66843839210617|333.5869184406371|,10.022318028754684|1.327762419463376|0.0|18.10108116865733|11.16550999889297|11.637699728509931|6.148109468586177|,0|752|509|383|123|64|5|,0|0|0|0|0|0|0|,0|54|43|24|5|18|2|,0|698|466|359|118|46|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|668|621|188|78|7|,0|0|0|0|0|0|0|,688|6|668|621|188|78|7|,0|0|107|137|24|18|1|,690|4|561|484|164|60|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
193,0|1|2|3|4|5|6|,652|502|299|136|91|49|61|,49.80143391221506|134.45931881561052|181.3429854668015|218.25988232814936|247.32879632779213|270.21809182552283|298.5593570210936|,9.874413489079288|2.842170943040401e-14|2.842170943040401e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|14.470565564773775|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,648|4|502|435|140|57|4|,49.63348220834638|77.00960993894213|134.45931881561052|192.8848198878206|255.34004975199787|296.3038650478655|330.70011763959496|,9.669939307810367|0.22946994191446415|2.842170943040401e-14|17.113584344294907|10.917498134050803|12.087997946231576|2.362407293982971|,0|652|502|435|140|57|4|,0|0|0|0|0|0|0|,0|42|30|39|15|7|0|,0|610|472|396|125|50|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|583|661|189|70|10|,0|0|0|0|0|0|0|,790|6|583|661|189|70|10|,0|0|53|141|29|16|2|,790|6|530|520|160|54|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
194,0|1|2|3|4|5|6|,752|470|288|170|80|59|55|,50.706401107005036|134.4593188156105|181.3429854668015|218.2598823281493|247.3287963277922|270.21809182552283|300.78190795809803|,10.124086032914379|0.0|2.842170943040401e-14|5.684341886080802e-14|0.0|5.684341886080802e-14|14.951740522262817|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,746|6|470|458|139|48|7|,50.48747387077226|77.926354145279|134.4593188156105|195.04576377778213|257.0443965750303|296.27675899547177|331.6743579875355|,9.862604176272896|2.3232711707842197|0.0|17.83529983433151|11.31328231914701|9.778637488306076|2.6998940502662525|,0|752|470|458|139|48|7|,0|0|0|0|0|0|0|,0|15|19|42|17|4|0|,0|737|451|416|122|44|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|712|650|205|90|8|,0|0|0|0|0|0|0|,717|5|712|650|205|90|8|,0|0|105|148|26|14|3|,718|4|607|502|179|76|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
195,0|1|2|3|4|5|6|,634|547|281|172|111|54|76|,49.93349203653695|134.4593188156105|181.34298546680148|218.25988232814933|247.32879632779208|270.2180918255229|299.95990999598035|,9.754847063108723|0.0|0.0|2.842170943040401e-14|1.1368683772161603e-13|1.1368683772161603e-13|14.115041478119362|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,631|3|547|453|165|71|5|,49.81276989297882|75.32538289826375|134.4593188156105|195.35999707861572|254.81983849068575|297.44644491035933|335.6511142117982|,9.619223980965105|0.09680543998445001|0.0|17.91613678927258|10.74006354572361|10.818083953777837|1.7183742217067675|,0|634|547|453|165|71|5|,0|0|0|0|0|0|0|,0|16|60|71|20|17|0|,0|618|487|382|145|54|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|559|677|204|93|5|,0|0|0|0|0|0|0|,894|3|559|677|204|93|5|,0|0|49|205|31|23|2|,894|3|510|472|173|70|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
196,0|1|2|3|4|5|6|,843|462|263|147|95|64|63|,49.57704814579431|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779208|270.2180918255228|300.463615605613|,9.995733034703349|0.0|5.684341886080802e-14|0.0|1.1368683772161603e-13|0.0|14.218307079951765|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,840|3|462|410|159|60|3|,49.47663487397078|77.69276425638131|134.4593188156105|194.57904360977255|256.542097660212|298.63855321835956|336.9648633506818|,9.870220121055587|2.181609744432123|0.0|17.704263840972203|11.225019165481347|11.864657078701722|5.56825712570553|,0|843|462|410|159|60|3|,0|0|0|0|0|0|0|,0|21|13|27|17|10|1|,0|822|449|383|142|50|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|784|631|198|96|6|,0|0|0|0|0|0|0|,873|9|784|631|198|96|6|,0|0|86|110|25|20|0|,879|3|698|521|173|76|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
197,0|1|2|3|4|5|6|,811|620|294|162|97|60|72|,50.596783036226846|134.4593188156105|181.3429854668015|218.25988232814933|247.32879632779216|270.21809182552283|300.21691587058035|,9.945691822258107|0.0|2.842170943040401e-14|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|14.641308506194504|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,809|2|620|456|157|66|6|,50.5307127949396|77.32219563691643|134.4593188156105|194.45819882543825|256.076297791893|297.24768438372917|332.8784622259439|,9.86868218725036|0.3591330332978444|0.0|17.668167913872704|11.122291311334587|11.178915824157086|5.831717248985837|,0|811|620|456|157|66|6|,0|0|0|0|0|0|0|,0|0|48|69|23|18|1|,0|811|571|387|134|48|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|751|756|212|89|7|,0|0|0|0|0|0|0|,818|8|751|756|212|89|7|,37|0|82|307|51|24|0|,750|6|669|449|161|65|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
198,0|1|2|3|4|5|6|,698|605|291|131|83|59|66|,49.45260367810475|134.4593188156105|181.3429854668015|218.2598823281494|247.32879632779213|270.21809182552283|302.4521309962063|,10.519397688324558|0.0|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|15.811294761189686|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,692|6|605|422|142|59|7|,49.213465902678635|77.03316044391742|134.4593188156105|192.80297003750428|256.83913741487737|298.51649455815544|335.6239238312063|,10.242207177794254|2.6662994676432157|0.0|17.080275819451124|11.2800008791578|11.390959264990146|5.705659504214086|,0|698|605|422|142|59|7|,0|0|0|0|0|0|0|,0|83|24|36|24|18|0|,0|615|581|386|118|41|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|574|776|172|81|10|,0|0|0|0|0|0|0|,915|4|574|776|172|81|10|,0|0|58|230|18|21|0|,916|3|516|546|154|60|10|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
199,0|1|2|3|4|5|6|,874|462|336|152|95|49|63|,50.0649882685676|134.4593188156105|181.3429854668015|218.25988232814933|247.32879632779208|270.21809182552283|301.84211290270133|,9.801530391775238|0.0|2.842170943040401e-14|2.842170943040401e-14|1.1368683772161603e-13|5.684341886080802e-14|16.642183630842496|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,871|3|462|488|144|55|8|,49.96851855142516|78.07336281225588|134.4593188156105|192.8416910465656|255.11751493465883|297.0511717028378|334.77983365176294|,9.679292356133951|0.5186866751614079|0.0|17.096090135380617|10.845005495816613|11.537991552038825|4.810998312108679|,0|874|462|488|144|55|8|,0|0|0|0|0|0|0|,0|24|28|42|23|6|1|,0|850|434|446|121|49|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|818|676|195|81|8|,0|0|0|0|0|0|0|,644|5|818|676|195|81|8|,12|0|112|216|29|16|1|,632|5|706|460|166|65|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
200,0|1|2|3|4|5|6|,609|626|246|174|99|51|66|,50.54290970414938|134.45931881561046|181.34298546680157|218.25988232814925|247.32879632779213|270.21809182552283|303.5617627546983|,9.995206170393553|2.842170943040401e-14|8.526512829121202e-14|1.1368683772161603e-13|5.684341886080802e-14|5.684341886080802e-14|15.44188689589267|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,604|5|626|420|150|59|7|,50.328080347323976|76.49429600865774|134.45931881561046|196.637128452217|255.11115679702053|299.70832491795454|336.0407388072527|,9.752310049315073|0.5322241924970237|2.842170943040401e-14|18.185199738165025|10.842860045994193|11.117672003694674|5.1407484050650805|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|
