Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
79,0|1|2|3|4|5|6|,688|438|222|122|87|46|55|,49.82300095633233|134.4593188156105|181.3429854668016|218.25988232814925|247.32879632779208|270.2180918255229|301.2071282219343|,9.846553873882002|0.0|1.1368683772161603e-13|1.1368683772161603e-13|1.1368683772161603e-13|1.1368683772161603e-13|15.262592945986725|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,683|5|438|344|133|49|6|,49.60919620991722|79.0287293166357|134.4593188156105|194.43560586530276|255.24539477061626|297.56374048548537|330.96146140293394|,9.556823602533925|2.3803802176525717|0.0|17.66131954291636|10.887278364667166|11.75468931017654|3.6342371225065064|,0|688|438|344|133|49|6|,0|0|0|0|0|0|0|,0|93|32|42|13|4|1|,0|595|402|302|120|45|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|568|533|177|74|7|,0|0|0|0|0|0|0|,641|5|568|533|177|74|7|,71|0|39|94|26|15|0|,575|0|529|439|151|59|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
80,0|1|2|3|4|5|6|,547|470|263|128|83|54|61|,50.07513297373918|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779213|270.2180918255229|301.16235716895255|,9.561040525933551|0.0|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|1.1368683772161603e-13|14.918124442732577|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,547|0|470|391|137|54|7|,50.07513297373918|nan|134.4593188156105|193.42831231655222|256.3508544071896|297.20709780358067|331.6743579875355|,9.561040525933551|nan|0.0|17.323326464124026|11.185303812994762|10.683056122605233|2.6998940502662525|,0|547|470|391|137|54|7|,0|0|0|0|0|0|0|,0|30|10|37|27|14|4|,0|517|460|354|110|40|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|510|639|157|74|5|,0|0|0|0|0|0|0|,827|2|510|639|157|74|5|,3|0|32|152|8|25|1|,820|6|478|487|149|49|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
81,0|1|2|3|4|5|6|,779|424|288|156|82|47|46|,50.20955548129807|134.4593188156105|181.3429854668015|218.2598823281493|247.32879632779213|270.2180918255229|300.56399086458333|,10.110222484883423|0.0|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|1.1368683772161603e-13|14.204713554429318|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,773|6|424|444|129|43|3|,49.99505726065038|77.84407624140984|134.4593188156105|194.31378706673456|255.66830709053121|298.32984546071316|332.58674165338954|,9.846444998298136|3.288826429022443|0.0|17.623848919260187|11.01535684365233|11.740609111577788|4.596986745702774|,0|779|424|444|129|43|3|,0|0|0|0|0|0|0|,0|57|44|89|27|2|1|,0|722|380|355|102|41|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|691|563|173|68|4|,0|0|0|0|0|0|0|,546|6|691|563|173|68|4|,0|0|148|158|38|15|2|,546|6|543|405|135|53|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
82,0|1|2|3|4|5|6|,508|495|226|136|78|50|49|,49.75130670693942|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779208|270.21809182552283|299.6658452188926|,9.98496261376254|0.0|5.684341886080802e-14|0.0|1.1368683772161603e-13|5.684341886080802e-14|12.818415457430765|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,502|6|495|362|128|48|1|,49.37028514357074|81.63011084211784|134.4593188156105|195.21231688432445|256.26992738159316|299.0477132202763|329.3361811524784|,9.408521734224843|2.5731259488695244|0.0|17.878879257589315|11.167469106881015|12.207074407783333|0.0|,0|508|495|362|128|48|1|,0|0|0|0|0|0|0|,0|50|38|42|26|11|0|,0|458|457|320|102|37|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|433|615|162|70|5|,0|0|0|0|0|0|0|,646|4|433|615|162|70|5|,0|0|25|165|33|17|1|,646|4|408|450|129|53|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
83,0|1|2|3|4|5|6|,607|367|294|115|77|40|51|,49.46205570570376|134.4593188156105|181.3429854668015|218.25988232814925|247.3287963277921|270.2180918255228|298.09178036637866|,9.585811598763941|0.0|2.842170943040401e-14|1.1368683772161603e-13|8.526512829121202e-14|0.0|13.46575830656706|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,603|4|367|409|117|48|3|,49.272847434614526|77.98520257240625|134.4593188156105|191.7230420415081|255.15419649795643|296.0253439433211|331.1547631353005|,9.329812194878437|1.706199029582612|0.0|16.59680401430619|10.857302107783243|10.938621750538944|2.571863304394423|,0|607|367|409|117|48|3|,0|0|0|0|0|0|0|,0|0|12|37|8|7|0|,0|607|355|372|109|41|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|576|567|166|65|5|,0|0|0|0|0|0|0|,650|6|576|567|166|65|5|,0|0|78|113|19|12|1|,651|5|498|454|147|53|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
84,0|1|2|3|4|5|6|,630|452|225|176|73|62|51|,50.16496704652779|134.4593188156105|181.34298546680154|218.25988232814933|247.32879632779216|270.21809182552283|301.39334288267696|,10.127673871437361|0.0|5.684341886080802e-14|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|13.834307384020045|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,626|4|452|401|135|48|3|,49.98329845218307|78.59610206147431|134.4593188156105|197.5459127675427|257.8409172230462|299.41959274296164|332.97334511812267|,9.899149383629215|2.3056997672425985|0.0|18.32012398703339|11.40659264473407|11.692291738718051|2.571863304394423|,0|630|452|401|135|48|3|,0|0|0|0|0|0|0|,0|52|10|72|15|15|0|,0|578|442|329|120|33|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|560|576|191|79|8|,0|0|0|0|0|0|0|,506|9|560|576|191|79|8|,0|0|79|124|39|14|0|,514|1|481|452|152|65|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
85,0|1|2|3|4|5|6|,481|419|288|119|94|41|67|,50.01253913775728|134.4593188156105|181.3429854668015|218.2598823281492|247.32879632779208|270.21809182552283|298.75417943555084|,9.741287782083738|0.0|2.842170943040401e-14|1.7053025658242404e-13|1.1368683772161603e-13|5.684341886080802e-14|15.599109263210556|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,480|1|419|407|135|59|8|,49.9565554432736|76.88471248991999|134.4593188156105|192.1368693156968|254.28036014562142|294.18443159335845|332.45606977172|,9.673822565849756|0.0|0.0|16.79192568586444|10.525785428378894|9.951202572629137|4.214352087568188|,0|481|419|407|135|59|8|,0|0|0|0|0|0|0|,0|0|2|25|26|2|2|,0|481|417|382|109|57|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|449|627|176|77|6|,0|0|0|0|0|0|0|,745|3|449|627|176|77|6|,5|0|23|185|19|17|1|,736|6|426|442|157|60|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
86,0|1|2|3|4|5|6|,711|374|242|152|85|61|58|,49.51452319828689|134.4593188156105|181.34298546680154|218.25988232814933|247.3287963277921|270.21809182552283|302.7732737220869|,10.186357957432664|0.0|5.684341886080802e-14|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|14.150993249877786|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,705|6|374|394|146|54|4|,49.25176325027659|80.38881708949678|134.4593188156105|195.5850370478291|256.89213211793987|300.1171283183415|338.6312366726502|,9.816728401991135|3.3452709488605152|0.0|17.970428934061136|11.288960422004926|10.56849292301692|3.8393095717053427|,0|711|374|394|146|54|4|,0|0|0|0|0|0|0|,0|7|31|58|28|10|1|,0|704|343|336|118|44|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|686|502|185|76|4|,0|0|0|0|0|0|0|,678|3|686|502|185|76|4|,6|0|103|84|26|13|0|,671|4|583|418|159|63|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
87,0|1|2|3|4|5|6|,629|530|230|144|89|55|63|,49.886953342942164|134.45931881561046|181.34298546680157|218.25988232814936|247.32879632779216|270.2180918255229|301.08703976053533|,9.93252375929865|2.842170943040401e-14|8.526512829121202e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|14.082293159198537|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,625|4|530|374|144|59|4|,49.71581125267412|76.62790494732342|134.45931881561046|195.55697784122418|256.0712355803976|299.1718437339629|329.3361811524784|,9.729548458743357|1.6063949482822761|2.842170943040401e-14|17.963822289657664|11.121062509416465|12.40907626292193|0.0|,0|629|530|374|144|59|4|,0|0|0|0|0|0|0|,0|78|13|34|19|12|0|,0|551|517|340|125|47|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|524|667|180|82|6|,0|0|0|0|0|0|0|,867|3|524|667|180|82|6|,10|0|26|112|17|9|0|,853|7|498|555|163|73|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
88,0|1|2|3|4|5|6|,839|456|341|146|88|58|68|,49.88498474708695|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779216|270.21809182552283|301.490002125636|,10.274560588582096|0.0|5.684341886080802e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|15.688532043925242|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,832|7|456|487|146|63|5|,49.649364790828926|77.89009954804128|134.4593188156105|192.4104740535711|256.4218041282605|298.9335913489998|333.7007779112515|,9.981786888770321|4.42345205208329|0.0|16.914137017703347|11.200435332999824|13.281829201326495|2.182298379386566|,0|839|456|487|146|63|5|,0|0|0|0|0|0|0|,0|65|15|41|17|15|1|,0|774|441|446|129|48|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|757|691|193|84|13|,0|0|0|0|0|0|0|,775|3|757|691|193|84|13|,11|0|84|210|26|22|1|,764|3|673|481|167|62|12|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
89,0|1|2|3|4|5|6|,721|600|254|187|96|55|68|,50.01264904968273|134.4593188156105|181.34298546680154|218.2598823281493|247.32879632779216|270.2180918255229|302.87054203935605|,9.991089185546501|0.0|5.684341886080802e-14|5.684341886080802e-14|2.842170943040401e-14|1.1368683772161603e-13|16.266488710448524|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,718|3|600|441|151|57|11|,49.895226337474625|78.1158181714881|134.4593188156105|196.99708912456123|255.6659569395483|297.07880947347394|332.8822471534723|,9.844159376769806|2.060169578246363|0.0|18.244176299917683|11.014694085098723|10.200536142771575|4.691004385625642|,0|721|600|441|151|57|11|,0|0|0|0|0|0|0|,0|31|20|44|21|10|2|,0|690|580|397|130|47|9|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|657|739|229|85|9|,0|0|0|0|0|0|0|,993|9|657|739|229|85|9|,19|0|58|298|43|17|3|,980|4|599|441|186|68|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
90,0|1|2|3|4|5|6|,928|542|290|105|102|61|66|,50.00015261349975|134.4593188156105|181.3429854668015|218.25988232814927|247.32879632779208|270.21809182552283|301.8373444707885|,9.819833134978031|0.0|2.842170943040401e-14|8.526512829121202e-14|1.1368683772161603e-13|5.684341886080802e-14|14.449195906447313|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,924|4|542|395|163|61|5|,49.878258140152944|78.15777595661154|134.4593188156105|191.15633779703322|255.89472899872197|299.0997086290552|335.23650173993366|,9.664205527413795|0.7719199089344454|0.0|16.308790018942787|11.07668549682957|11.203776449323556|4.18898848782377|,0|928|542|395|163|61|5|,0|0|0|0|0|0|0|,0|27|8|34|9|10|0|,0|901|534|361|154|51|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|858|724|170|96|6|,0|0|0|0|0|0|0|,1037|6|858|724|170|96|6|,0|0|102|270|11|17|0|,1038|5|756|454|159|79|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
91,0|1|2|3|4|5|6|,983|674|273|137|80|68|77|,49.94612475137624|134.45931881561046|181.3429854668015|218.25988232814936|247.3287963277922|270.2180918255227|301.0748299371845|,10.267978086305417|2.842170943040401e-14|2.842170943040401e-14|0.0|0.0|5.684341886080802e-14|15.18829487835376|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,978|5|674|410|148|72|5|,49.797174506084005|79.08079273053856|134.45931881561046|193.6786314912031|257.84549966458735|298.6816059924624|335.53725474118374|,10.077996307993272|2.8858544351393576|2.842170943040401e-14|17.41337443350929|11.406966347969787|12.488799021224226|6.036038626804259|,0|983|674|410|148|72|5|,0|0|0|0|0|0|0|,0|85|33|46|15|25|1|,0|898|641|364|133|47|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|866|803|180|93|9|,0|0|0|0|0|0|0|,844|6|866|803|180|93|9|,0|0|215|307|38|30|0|,842|8|651|496|142|63|9|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
92,0|1|2|3|4|5|6|,814|579|321|118|81|46|71|,50.20467938192273|134.4593188156105|181.3429854668015|218.25988232814922|247.32879632779216|270.2180918255229|300.62729953468437|,10.088399980124404|0.0|2.842170943040401e-14|1.4210854715202004e-13|2.842170943040401e-14|1.1368683772161603e-13|16.43644278052257|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,807|7|579|439|127|62|9|,49.96729692932614|77.57148498841433|134.4593188156105|191.26597824502258|255.61940729547402|295.8379707062526|333.6204536861038|,9.801369358503965|2.121409742503257|0.0|16.36643868631351|11.001455089148433|11.109702929761763|5.865830664562259|,0|814|579|439|127|62|9|,0|0|0|0|0|0|0|,0|6|14|28|12|10|1|,0|808|565|411|115|52|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|776|796|169|82|10|,0|0|0|0|0|0|0|,688|6|776|796|169|82|10|,8|0|120|225|27|13|2|,682|3|656|571|142|69|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
93,0|1|2|3|4|5|6|,641|575|337|185|78|52|69|,49.43911641317889|134.45931881561052|181.3429854668015|218.2598823281493|247.32879632779208|270.21809182552283|299.5813172461943|,9.317611456244256|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|5.684341886080802e-14|13.98347754261373|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,638|3|575|522|130|63|6|,49.30630456635937|77.68376917012837|134.45931881561052|194.42656002494203|256.48451452688437|296.3329346622921|333.68933437716714|,9.134972682840187|1.423508204440553|2.842170943040401e-14|17.65856872235706|11.21341890824485|9.575506115749633|3.4324705802979456|,0|641|575|522|130|63|6|,0|0|0|0|0|0|0|,0|28|22|79|5|15|1|,0|613|553|443|125|48|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|576|761|215|88|6|,0|0|0|0|0|0|0|,724|6|576|761|215|88|6|,29|0|51|221|25|9|0|,697|4|525|540|190|79|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
94,0|1|2|3|4|5|6|,650|467|318|167|116|58|78|,50.0445253561928|134.4593188156105|181.3429854668015|218.2598823281493|247.3287963277921|270.21809182552283|299.79461099488|,9.843224734601044|0.0|2.842170943040401e-14|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|13.441344232822834|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,646|4|467|485|174|74|4|,49.85196263017674|81.14340560778606|134.4593188156105|194.05457675720376|254.9585614937023|297.9185372917711|334.5019745023949|,9.55125050816701|6.187420338960406|0.0|17.541036214464572|10.790117375352006|11.00705962814125|3.4599109852349894|,0|650|467|485|174|74|4|,0|0|0|0|0|0|0|,0|35|46|108|31|27|0|,0|615|421|377|143|47|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|578|615|203|87|6|,0|0|0|0|0|0|0|,983|3|578|615|203|87|6|,8|0|92|215|47|32|0|,972|6|486|400|156|55|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
95,0|1|2|3|4|5|6|,929|434|220|141|81|61|57|,49.87919260566543|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779216|270.21809182552283|299.80604374262543|,10.063504757438668|0.0|5.684341886080802e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|15.263646923127858|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,923|6|434|361|142|51|6|,49.697343062219026|77.85371403916962|134.4593188156105|195.76205044588752|257.1615218585074|295.58497906605817|335.68509349344674|,9.83646977596323|2.9377951014479846|0.0|18.011043828687075|11.330563483703786|9.389876819679909|5.010242292920706|,0|929|434|361|142|51|6|,0|0|0|0|0|0|0|,0|99|28|27|11|7|1|,0|830|406|334|131|44|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|804|562|177|90|6|,0|0|0|0|0|0|0|,827|5|804|562|177|90|6|,6|0|149|116|18|20|2|,817|9|655|446|159|70|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
96,0|1|2|3|4|5|6|,777|578|267|140|93|50|66|,50.47909649805083|134.45931881561046|181.3429854668015|218.25988232814936|247.3287963277921|270.21809182552283|299.03863059596944|,10.221539008159404|2.842170943040401e-14|2.842170943040401e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|14.675421481136304|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,769|8|578|407|143|62|4|,50.19133249432371|78.14041135632054|134.45931881561046|194.0416723478548|255.33204650182378|296.31745932418573|341.2167853086153|,9.870169657275511|3.1585853302601516|2.842170943040401e-14|17.53680316817638|10.914978003987764|10.301453609804513|3.8654934978434774|,0|777|578|407|143|62|4|,0|0|0|0|0|0|0|,0|85|36|42|18|7|0|,0|692|542|365|125|55|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|655|702|188|91|5|,0|0|0|0|0|0|0|,833|4|655|702|188|91|5|,11|0|83|212|17|9|0|,823|4|572|490|171|82|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
97,0|1|2|3|4|5|6|,781|507|311|140|95|60|74|,49.980180028810615|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779208|270.21809182552283|301.2114364104626|,10.002808806997106|0.0|2.842170943040401e-14|0.0|1.1368683772161603e-13|5.684341886080802e-14|15.381170959816473|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,777|4|507|451|155|70|4|,49.8337700804368|78.42031250042456|134.4593188156105|192.80277606677646|256.1891687785266|298.89729156252423|341.70897124938244|,9.816174861385056|2.3582849211609997|0.0|17.080196340693657|11.14905750631317|12.168362957823135|7.194566237448013|,0|781|507|451|155|70|4|,0|0|0|0|0|0|0|,0|0|46|67|27|26|1|,0|781|461|384|128|44|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|754|676|171|76|9|,0|0|0|0|0|0|0|,1000|4|754|676|171|76|9|,0|0|118|202|30|24|1|,999|5|636|474|141|52|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
98,0|1|2|3|4|5|6|,938|574|266|169|78|53|50|,50.33245258338552|134.4593188156105|181.34298546680154|218.25988232814933|247.32879632779208|270.2180918255229|297.78995369077916|,9.68183147283325|0.0|5.684341886080802e-14|2.842170943040401e-14|1.1368683772161603e-13|1.1368683772161603e-13|14.690442961359178|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,933|5|574|435|131|46|4|,50.18727687487557|77.42223979134019|134.4593188156105|195.68541206350903|256.58935099481295|294.6577756636105|333.81000100321904|,9.500860733161973|1.9317167910014494|0.0|17.993684523469927|11.23430903551466|10.330637122997812|7.748883285393023|,0|938|574|435|131|46|4|,0|0|0|0|0|0|0|,0|69|54|67|23|10|1|,0|869|520|368|108|36|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|823|677|191|72|4|,0|0|0|0|0|0|0|,726|4|823|677|191|72|4|,40|0|167|209|30|16|0|,685|4|656|468|161|56|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
99,0|1|2|3|4|5|6|,642|586|297|126|102|39|52|,49.30457222196664|134.45931881561046|181.3429854668015|218.25988232814922|247.32879632779208|270.2180918255229|299.5155105436859|,10.283885489024371|2.842170943040401e-14|2.842170943040401e-14|1.4210854715202004e-13|1.1368683772161603e-13|1.1368683772161603e-13|14.373817426557547|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,638|4|586|423|141|48|4|,49.10491800754331|81.14941942248736|134.45931881561046|192.33950793613917|253.65987806120697|296.50956921747314|335.58680645823915|,9.992462186383525|5.271772214626073|2.842170943040401e-14|16.88294936956766|10.23872085278418|10.051656926553916|7.993114830376336|,0|642|586|423|141|48|4|,0|0|0|0|0|0|0|,0|52|63|60|32|8|3|,0|590|523|363|109|40|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|551|725|164|69|2|,0|0|0|0|0|0|0|,750|4|551|725|164|69|2|,15|0|51|283|27|13|0|,731|8|500|442|137|56|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
100,0|1|2|3|4|5|6|,701|451|278|126|76|46|53|,50.071367688572174|134.4593188156105|181.34298546680148|218.25988232814922|247.3287963277921|270.2180918255229|300.37933064822585|,10.462868644736421|0.0|0.0|1.4210854715202004e-13|8.526512829121202e-14|1.1368683772161603e-13|13.164604545217717|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,693|8|451|404|122|51|2|,49.7463299424379|78.2277624474529|134.4593188156105|192.8566711215783|255.9591864334938|298.8350001979852|339.7597571293608|,10.068276260654333|3.053495217229072|0.0|17.102180809895646|11.093237400033532|10.613245927145744|10.423575976882432|,0|701|451|404|122|51|2|,0|0|0|0|0|0|0|,0|36|38|38|13|9|0|,0|665|413|366|109|42|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|633|614|161|70|2|,0|0|0|0|0|0|0|,821|5|633|614|161|70|2|,84|0|93|146|19|21|0|,734|8|540|468|142|49|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
101,0|1|2|3|4|5|6|,712|479|263|156|78|48|43|,50.06767251984298|134.4593188156105|181.34298546680154|218.2598823281493|247.32879632779208|270.2180918255228|301.2429602073216|,10.294243041398072|0.0|5.684341886080802e-14|5.684341886080802e-14|1.1368683772161603e-13|0.0|15.108531405006897|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,704|8|479|419|126|42|1|,49.761321091673615|77.02659819874691|134.4593188156105|195.0877012433415|256.04852794597514|300.0533334312001|351.2072848044241|,9.937478882106243|2.471588113094552|0.0|17.846429416922614|11.115520418601879|13.147188167106915|0.0|,0|712|479|419|126|42|1|,0|0|0|0|0|0|0|,0|63|33|63|19|12|0|,0|649|446|356|107|30|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|623|607|185|63|5|,0|0|0|0|0|0|0|,632|8|623|607|185|63|5|,17|0|64|204|30|12|1|,622|1|559|403|155|51|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
102,0|1|2|3|4|5|6|,580|491|225|127|96|47|48|,50.21221726137442|134.4593188156105|181.34298546680154|218.2598823281492|247.32879632779216|270.2180918255229|297.9715838018774|,10.342778070442387|0.0|5.684341886080802e-14|1.7053025658242404e-13|2.842170943040401e-14|1.1368683772161603e-13|14.328928462713622|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,579|1|491|352|143|44|4|,50.165975246047985|76.98634413538173|134.4593188156105|194.66243405029917|254.8518514913819|295.1202567700045|329.3361811524784|,10.291626944040187|0.0|0.0|17.728649103599846|10.75179397545914|11.243784543389742|0.0|,0|580|491|352|143|44|4|,0|0|0|0|0|0|0|,0|46|35|48|19|6|1|,0|534|456|304|124|38|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|511|597|172|64|3|,0|0|0|0|0|0|0|,723|3|511|597|172|64|3|,42|0|66|175|33|11|1|,682|2|445|422|139|53|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
103,0|1|2|3|4|5|6|,629|397|263|115|72|50|47|,50.27217264046995|134.45931881561046|181.34298546680154|218.25988232814925|247.3287963277922|270.21809182552283|298.6241035844443|,9.546467976799196|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|0.0|5.684341886080802e-14|13.501079892194308|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,628|1|397|378|122|45|2|,50.227566060583605|78.28510480909449|134.45931881561046|192.57431652250258|256.70965513833744|297.01664476148875|334.7919271009448|,9.488341240498636|0.0|2.842170943040401e-14|16.984790046280068|11.257030572654385|11.386757365100916|0.0|,0|629|397|378|122|45|2|,0|0|0|0|0|0|0|,0|77|37|78|22|11|0|,0|552|360|300|100|34|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|512|524|137|65|4|,0|0|0|0|0|0|0|,663|7|512|524|137|65|4|,20|0|105|156|15|18|2|,646|4|407|368|122|47|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
104,0|1|2|3|4|5|6|,609|377|210|123|68|48|41|,50.63973172100232|134.45931881561046|181.34298546680154|218.25988232814925|247.32879632779216|270.2180918255228|296.456287487068|,9.925113172950724|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|2.842170943040401e-14|0.0|11.055017590549403|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,605|4|377|333|116|40|1|,50.46588265051136|76.93440363275971|134.45931881561046|194.97895637955162|256.8002289475427|295.39049810786446|339.0878626552117|,9.722550292748124|2.117722959637165|2.842170943040401e-14|17.81735190921952|11.27325969495249|8.871108287118936|0.0|,0|609|377|333|116|40|1|,0|0|0|0|0|0|0|,0|0|20|38|15|7|0|,0|609|357|295|101|33|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|583|503|155|69|1|,0|0|0|0|0|0|0|,502|1|583|503|155|69|1|,24|0|65|111|12|10|0|,475|4|518|392|143|59|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
105,0|1|2|3|4|5|6|,455|468|227|125|84|47|51|,50.09502182117158|134.4593188156105|181.34298546680157|218.25988232814922|247.3287963277921|270.2180918255229|298.02214391035403|,9.890623675917436|0.0|8.526512829121202e-14|1.4210854715202004e-13|8.526512829121202e-14|1.1368683772161603e-13|12.303928812842017|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,451|4|468|352|131|50|1|,49.84314610076258|78.49400929728577|134.4593188156105|194.45267895449606|255.54098631552753|297.13317586367396|342.4705462443555|,9.553838448421546|4.745991836254353|0.0|17.666497644632422|10.978669269001529|10.682271477882887|0.0|,0|455|468|352|131|50|1|,0|0|0|0|0|0|0|,0|5|15|21|11|8|0|,0|450|453|331|120|42|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|439|615|173|78|2|,0|0|0|0|0|0|0|,733|4|439|615|173|78|2|,19|0|27|167|24|11|0|,713|5|412|448|149|67|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
