Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
175,0|1|2|3|4|5|6|,680|545|303|122|105|44|54|,49.66731180189227|134.45931881561046|181.3429854668015|218.25988232814925|247.32879632779216|270.21809182552283|299.8384355477659|,10.218641645550356|2.842170943040401e-14|2.842170943040401e-14|1.1368683772161603e-13|2.842170943040401e-14|5.684341886080802e-14|13.548739844971262|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,678|2|545|425|149|50|4|,49.58188612028044|78.62661786830188|134.45931881561046|191.94030644817667|254.08805137410184|297.3695009804196|330.70011763959496|,10.110200303538383|3.2598191242501784|2.842170943040401e-14|16.700808174867777|10.441602239045798|10.747847711008403|2.362407293982971|,0|680|545|425|149|50|4|,0|0|0|0|0|0|0|,0|61|23|48|16|5|0|,0|619|522|377|133|45|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|584|726|178|76|6|,0|0|0|0|0|0|0|,733|5|584|726|178|76|6|,24|0|73|218|24|11|1|,705|8|511|508|154|65|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
176,0|1|2|3|4|5|6|,662|458|299|154|74|59|65|,50.4436211706129|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779213|270.21809182552283|302.13486787052466|,10.376057207014972|0.0|2.842170943040401e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|14.616850992679405|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,654|8|458|453|133|60|5|,50.09979358435958|78.55152634682202|134.4593188156105|193.89310051458864|257.4826943305448|299.5237055403674|333.4688158324116|,9.9570475267662|2.105936160504593|0.0|17.48730725710836|11.371628167879813|11.90237915372047|3.7210824460157443|,0|662|458|453|133|60|5|,0|0|0|0|0|0|0|,0|6|28|63|19|16|0|,0|656|430|390|114|44|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|623|622|182|86|7|,0|0|0|0|0|0|0|,668|5|623|622|182|86|7|,30|0|75|128|27|14|2|,639|5|548|494|155|72|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
177,0|1|2|3|4|5|6|,621|487|282|165|94|43|70|,49.674762714089816|134.4593188156105|181.3429854668015|218.25988232814927|247.32879632779208|270.21809182552283|299.23752383561805|,10.478688171052356|0.0|2.842170943040401e-14|8.526512829121202e-14|1.1368683772161603e-13|5.684341886080802e-14|14.796369043299755|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,616|5|487|447|137|65|5|,49.445105821150506|77.96849192421222|134.4593188156105|194.97002793239963|254.51302776138644|296.4862149259661|335.0045396610937|,10.20412838056023|1.543392376399757|0.0|17.814932917877623|10.622090891918592|11.300190173542706|5.229159807095546|,0|621|487|447|137|65|5|,0|0|0|0|0|0|0|,0|90|63|81|30|20|0|,0|531|424|366|107|45|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|520|585|198|69|7|,0|0|0|0|0|0|0|,804|8|520|585|198|69|7|,16|0|79|198|59|29|2|,790|6|441|387|139|40|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
178,0|1|2|3|4|5|6|,753|394|220|120|83|45|42|,50.12438981363308|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779213|270.2180918255229|305.5116538044784|,10.076422522908501|0.0|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|1.1368683772161603e-13|16.29957187251431|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,747|6|394|340|128|37|5|,49.87628921969872|81.01291375846189|134.4593188156105|194.37247847668897|255.37581427621308|301.099157324062|338.1641277595591|,9.721829073849158|3.71497549841148|0.0|17.64201693421029|10.928681248656659|11.566254722049091|5.608631199560849|,0|753|394|340|128|37|5|,0|0|0|0|0|0|0|,0|18|19|19|15|2|1|,0|735|375|321|113|35|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|701|528|177|66|5|,0|0|0|0|0|0|0|,599|3|701|528|177|66|5|,0|0|91|107|18|7|1|,600|2|610|421|159|59|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
179,0|1|2|3|4|5|6|,571|561|235|151|92|46|51|,50.514850195624|134.45931881561046|181.34298546680157|218.25988232814936|247.3287963277921|270.2180918255229|300.751058032589|,9.561043352832717|2.842170943040401e-14|8.526512829121202e-14|0.0|8.526512829121202e-14|1.1368683772161603e-13|15.554898270675665|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,569|2|561|386|138|49|2|,50.41405508818511|79.19105826198805|134.45931881561046|195.7845694721474|254.9585614937024|298.8967015808529|346.1827911001231|,9.423447229312684|3.0605443904557035|2.842170943040401e-14|18.0160794474376|10.790117375352006|12.810168523017627|1.0486694553179063|,0|571|561|386|138|49|2|,0|0|0|0|0|0|0|,0|37|101|63|15|4|0|,0|534|460|323|123|45|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|512|595|181|76|8|,0|0|0|0|0|0|0|,861|13|512|595|181|76|8|,82|0|46|175|40|16|4|,789|3|466|420|141|60|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
180,0|1|2|3|4|5|6|,765|419|259|122|82|40|60|,50.513266917355836|134.4593188156105|181.3429854668015|218.25988232814925|247.32879632779213|270.2180918255228|299.82991742777625|,9.928090972604311|0.0|2.842170943040401e-14|1.1368683772161603e-13|5.684341886080802e-14|0.0|14.044925364002946|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,763|2|419|381|122|57|3|,50.44396674475678|76.95128276389806|134.4593188156105|193.16414404182635|254.8334833762284|297.9340306479748|335.85176624400395|,9.848251261571301|0.3616438747320956|0.0|17.22384108844325|10.74507662953979|11.457991769352846|9.214428803231346|,0|765|419|381|122|57|3|,0|0|0|0|0|0|0|,0|50|0|42|18|10|0|,0|715|419|339|104|47|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|699|590|157|73|5|,0|0|0|0|0|0|0|,710|6|699|590|157|73|5|,0|0|73|139|17|4|0|,706|10|626|451|140|69|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
181,0|1|2|3|4|5|6|,657|565|259|141|78|49|65|,50.263621770040515|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779208|270.21809182552283|301.6298261660338|,10.244643942983874|0.0|2.842170943040401e-14|0.0|1.1368683772161603e-13|5.684341886080802e-14|13.889621308417263|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,648|9|565|400|127|61|4|,49.878364108812576|78.00217337845237|134.4593188156105|194.3561916104266|256.16009931510547|299.38182095541066|335.9119056280362|,9.775120298048344|1.2732585856149394|0.0|17.63699676541289|11.142279446005496|10.89381336310816|8.535342683861165|,0|657|565|400|127|61|4|,0|0|0|0|0|0|0|,0|0|45|63|16|23|1|,0|657|520|337|111|38|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|621|661|177|70|4|,0|0|0|0|0|0|0|,795|6|621|661|177|70|4|,0|0|84|206|33|21|0|,794|7|537|455|144|49|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
182,0|1|2|3|4|5|6|,752|476|288|120|84|44|51|,49.75729304537219|134.4593188156105|181.3429854668015|218.25988232814927|247.3287963277921|270.21809182552283|298.5041641387818|,10.4159711065699|0.0|2.842170943040401e-14|8.526512829121202e-14|8.526512829121202e-14|5.684341886080802e-14|15.356065094335902|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,745|7|476|408|128|47|4|,49.50360442177266|76.75701084274996|134.4593188156105|192.20089630837438|255.19699165513703|295.29874035888395|336.1678935525814|,10.128737244714149|0.841211939682684|0.0|16.82100314560673|10.87147414899232|10.864430959713502|8.964111243417754|,0|752|476|408|128|47|4|,0|0|0|0|0|0|0|,0|64|32|30|13|6|0|,0|688|444|378|115|41|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|655|635|176|69|6|,0|0|0|0|0|0|0|,613|4|655|635|176|69|6|,0|0|42|121|14|10|0|,612|5|613|514|162|59|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
183,0|1|2|3|4|5|6|,592|548|280|172|82|59|59|,50.71217646740866|134.4593188156105|181.34298546680154|218.25988232814933|247.32879632779213|270.21809182552283|302.72371954610867|,9.878245337833377|0.0|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|15.329624461974966|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,587|5|548|452|141|53|6|,50.495958477642475|76.09616846595893|134.4593188156105|195.39100816625245|256.90658664244535|298.8932417820368|336.5596064620768|,9.636944178195117|0.7650165391281558|0.0|17.92379600802284|11.29135976824468|10.516989644905852|7.700886034985495|,0|592|548|452|141|53|6|,0|0|0|0|0|0|0|,0|4|20|44|10|16|5|,0|588|528|408|131|37|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|565|707|208|83|5|,0|0|0|0|0|0|0|,711|2|565|707|208|83|5|,0|0|47|178|35|15|1|,706|7|518|529|173|68|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
184,0|1|2|3|4|5|6|,671|453|314|158|100|55|65|,50.044912855183476|134.45931881561046|181.3429854668015|218.2598823281493|247.3287963277921|270.2180918255229|297.93035870988643|,10.207236359327235|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|8.526512829121202e-14|1.1368683772161603e-13|12.619981025014487|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,665|6|453|472|155|62|3|,49.788392328861725|78.4759378558461|134.45931881561046|193.7007602636086|255.450804407632|296.4107221400835|329.3361811524784|,9.885046631658202|2.4604768562301444|2.842170943040401e-14|17.421139448408404|10.951713460706783|10.813672282831648|0.0|,0|671|453|472|155|62|3|,0|0|0|0|0|0|0|,0|179|58|87|40|14|0|,0|492|395|385|115|48|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|464|590|182|78|5|,0|0|0|0|0|0|0|,627|4|464|590|182|78|5|,36|0|54|175|35|24|0|,589|5|410|415|147|54|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
185,0|1|2|3|4|5|6|,558|369|229|148|86|39|53|,49.621004246312346|134.45931881561046|181.34298546680154|218.25988232814936|247.32879632779208|270.2180918255229|300.17090513485203|,10.009693122650193|2.842170943040401e-14|5.684341886080802e-14|0.0|1.1368683772161603e-13|1.1368683772161603e-13|14.292913223526124|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,553|5|369|377|125|48|5|,49.34684759647575|79.94272971824032|134.45931881561046|195.83556036197254|254.47025652308403|296.79187142790346|332.60962872155824|,9.625617797824733|2.560684942597875|2.842170943040401e-14|18.027372675136192|10.604835641082742|10.187922473510108|2.672758747999873|,0|558|369|377|125|48|5|,0|0|0|0|0|0|0|,0|28|22|45|16|1|0|,0|530|347|332|109|47|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|509|508|180|72|6|,0|0|0|0|0|0|0|,531|5|509|508|180|72|6|,21|0|45|96|40|19|1|,513|2|464|412|140|53|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
186,0|1|2|3|4|5|6|,478|408|235|137|85|43|52|,50.406779054860394|134.4593188156105|181.34298546680157|218.25988232814936|247.3287963277921|270.21809182552283|300.90919790045706|,10.185359521249064|0.0|8.526512829121202e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|14.051845190671889|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,476|2|408|372|128|49|3|,50.290315526091135|78.12509890194488|134.4593188156105|194.93872436466347|255.018169034061|298.77074253797684|335.83730215430063|,10.046232329907038|1.4567371556696003|0.0|17.80641385757809|10.811006958191262|11.35712985839721|4.596986745702774|,0|478|408|372|128|49|3|,0|0|0|0|0|0|0|,0|0|23|57|20|7|1|,0|478|385|315|108|42|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|452|540|167|68|6|,0|0|0|0|0|0|0|,596|5|452|540|167|68|6|,31|0|33|143|38|16|1|,567|3|419|397|129|52|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
187,0|1|2|3|4|5|6|,519|375|230|131|74|43|55|,50.17219909138544|134.4593188156105|181.34298546680157|218.2598823281494|247.32879632779213|270.21809182552283|301.6354012316588|,10.012972574316088|0.0|8.526512829121202e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|15.223016123403086|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,516|3|375|361|117|50|5|,50.016358831867464|76.97672372847715|134.4593188156105|194.73942172396653|255.7411015107187|298.6026359377393|331.96305417085375|,9.829916064296711|1.5386633337149895|0.0|17.75078452415827|11.035617819515315|12.287381272379937|5.25374603675084|,0|519|375|361|117|50|5|,0|0|0|0|0|0|0|,0|23|22|50|21|7|2|,0|496|353|311|96|43|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|454|513|152|72|5|,0|0|0|0|0|0|0|,616|7|454|513|152|72|5|,2|0|60|144|40|25|2|,616|5|394|369|112|47|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
188,0|1|2|3|4|5|6|,586|354|210|117|62|41|43|,50.02435095139761|134.4593188156105|181.34298546680154|218.25988232814922|247.32879632779222|270.21809182552283|300.0947774327895|,9.897884092952587|0.0|5.684341886080802e-14|1.4210854715202004e-13|2.842170943040401e-14|5.684341886080802e-14|14.170996639529731|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,581|5|354|327|103|41|2|,49.78916183554309|77.35332621369267|134.4593188156105|194.55178342636634|256.4400692929081|298.40223354653807|334.7919271009448|,9.607102635744734|1.9281967206916162|0.0|17.696199829314576|11.204254737115297|12.207454719929308|0.0|,0|586|354|327|103|41|2|,0|0|0|0|0|0|0|,0|0|7|41|4|4|0|,0|586|347|286|99|37|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|560|482|148|68|4|,0|0|0|0|0|0|0|,473|7|560|482|148|68|4|,24|0|48|123|25|15|1|,450|6|512|359|123|53|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
189,0|1|2|3|4|5|6|,441|456|208|115|67|43|51|,50.06162143587723|134.4593188156105|181.34298546680154|218.25988232814925|247.3287963277922|270.21809182552283|299.40248066573986|,10.602812068669751|0.0|5.684341886080802e-14|1.1368683772161603e-13|0.0|5.684341886080802e-14|13.884459167602675|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,435|6|456|323|110|48|3|,49.651596130752075|79.78845605745084|134.4593188156105|194.48677227502134|256.2764300223595|297.3284643540118|332.58674165338954|,10.070191477477065|3.851500625551563|0.0|17.676783935621962|11.168924877007917|11.418398928342599|4.596986745702774|,0|441|456|323|110|48|3|,0|0|0|0|0|0|0|,0|12|30|14|0|5|0|,0|429|426|309|110|43|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|418|572|165|69|6|,0|0|0|0|0|0|0|,609|0|418|572|165|69|6|,29|0|31|113|27|21|0|,578|2|387|459|138|48|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
190,0|1|2|3|4|5|6|,536|344|281|130|71|49|50|,49.54788418781974|134.4593188156105|181.34298546680148|218.25988232814936|247.3287963277921|270.21809182552283|301.83921063566515|,10.039124265378572|0.0|0.0|0.0|8.526512829121202e-14|5.684341886080802e-14|15.382115152662601|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,534|2|344|411|120|45|5|,49.441953255469365|77.83144312536902|134.4593188156105|193.01986281953927|256.67525865603216|298.2496393118234|334.1453525502404|,9.907008287259735|1.1947204046762252|0.0|17.167545316169953|11.250670203871538|11.465709332180968|4.82496065082142|,0|536|344|411|120|45|5|,0|0|0|0|0|0|0|,0|23|17|58|7|6|0|,0|513|327|353|113|39|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|480|509|165|77|6|,0|0|0|0|0|0|0|,523|0|480|509|165|77|6|,30|0|35|69|20|14|1|,488|5|445|440|145|63|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
191,0|1|2|3|4|5|6|,448|402|233|167|86|45|61|,49.9285911390752|134.4593188156105|181.34298546680154|218.2598823281493|247.32879632779208|270.2180918255229|301.4026678461828|,10.115715469909071|0.0|5.684341886080802e-14|5.684341886080802e-14|1.1368683772161603e-13|1.1368683772161603e-13|14.851864302295551|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,444|4|402|400|131|57|4|,49.675099089569855|78.06620863416846|134.4593188156105|196.7557899064142|255.19153142243246|299.07990948434343|334.50197450239494|,9.79777493938057|2.4988901818143248|0.0|18.20544894111546|10.869676344450653|12.366893526077181|3.4599109852349894|,0|448|402|400|131|57|4|,0|0|0|0|0|0|0|,0|8|10|50|13|10|2|,0|440|392|350|118|47|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|412|544|208|74|6|,0|0|0|0|0|0|0|,675|4|412|544|208|74|6|,0|0|33|171|46|17|0|,676|3|379|373|162|57|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
192,0|1|2|3|4|5|6|,640|343|220|121|96|49|59|,50.110821374012076|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779216|270.21809182552283|302.91437588710374|,9.824799320912195|0.0|5.684341886080802e-14|8.526512829121202e-14|2.842170943040401e-14|5.684341886080802e-14|15.570202339832363|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,638|2|343|341|145|53|6|,50.02872200636095|76.30051965472342|134.4593188156105|194.44252951437653|255.0637996339218|299.73923413059464|330.96146140293394|,9.72996982488973|0.14109581493198675|0.0|17.663421590412565|10.826749290719166|13.009459480533026|3.634237122506506|,0|640|343|341|145|53|6|,0|0|0|0|0|0|0|,0|33|24|43|29|9|0|,0|607|319|298|116|44|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|584|462|160|72|13|,0|0|0|0|0|0|0|,687|4|584|462|160|72|13|,2|0|51|66|13|9|2|,681|8|533|396|147|63|11|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
193,0|1|2|3|4|5|6|,655|476|219|130|79|57|68|,50.21897850960187|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779205|270.21809182552283|303.865974043984|,9.967770906358215|0.0|5.684341886080802e-14|0.0|1.4210854715202004e-13|5.684341886080802e-14|16.584966152942705|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,647|8|476|349|136|57|11|,49.87707975382169|77.87004038332346|134.4593188156105|195.09426509996837|256.9221039996351|298.33738409522647|332.5141219602732|,9.537324213036246|2.083286333531814|0.0|17.84816182074851|11.293914379647934|11.663086529571157|4.050587120487245|,0|655|476|349|136|57|11|,0|0|0|0|0|0|0|,0|52|45|53|15|8|4|,0|603|431|296|121|49|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|577|562|165|87|9|,0|0|0|0|0|0|0|,717|3|577|562|165|87|9|,31|0|90|203|38|26|2|,685|4|487|359|127|61|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
194,0|1|2|3|4|5|6|,640|423|222|104|67|47|60|,50.425858335444325|134.4593188156105|181.3429854668016|218.2598823281493|247.3287963277922|270.2180918255229|302.3236448227429|,9.189359207433931|0.0|1.1368683772161603e-13|5.684341886080802e-14|0.0|1.1368683772161603e-13|15.855359936438727|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,637|3|423|326|114|54|6|,50.30015128487364|77.11765540662135|134.4593188156105|193.12015501766095|256.76561113826|298.365427057528|337.94760470967714|,9.025556253476374|1.471995995070241|0.0|17.206825128360958|11.267145556310782|11.004192436589998|3.7443581010714344|,0|640|423|326|114|54|6|,0|0|0|0|0|0|0|,0|0|0|26|13|4|3|,0|640|423|300|101|50|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|601|568|142|81|6|,0|0|0|0|0|0|0|,894|6|601|568|142|81|6|,2|0|49|147|19|14|1|,893|5|552|421|123|67|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
195,0|1|2|3|4|5|6|,859|503|251|134|65|38|63|,49.62691049501309|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779216|270.2180918255229|301.35207617993325|,9.558585226749237|0.0|5.684341886080802e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|15.450185610396122|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,855|4|503|385|103|59|4|,49.49413223881701|78.00826275692728|134.4593188156105|194.19198333542644|255.7733907832655|298.76363980895434|339.53151265187165|,9.3811401548429|0.6779514163933531|0.0|17.585459415658658|11.044439430429051|12.10166850720768|6.558748468219515|,0|859|503|385|103|59|4|,0|0|0|0|0|0|0|,0|86|50|41|18|14|2|,0|773|453|344|85|45|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|741|625|151|62|5|,0|0|0|0|0|0|0|,685|6|741|625|151|62|5|,3|0|99|169|20|17|0|,683|6|642|456|131|45|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
196,0|1|2|3|4|5|6|,652|577|275|138|74|36|44|,49.74832617205004|134.45931881561046|181.34298546680148|218.2598823281494|247.32879632779213|270.21809182552283|301.96530428897535|,9.94049711433644|2.842170943040401e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|15.16089710652978|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,646|6|577|413|110|40|4|,49.48341624880435|78.27029457483535|134.45931881561046|193.678413473741|254.81983849068575|298.603154072049|335.58680645823915|,9.592743472787884|3.0180119129592433|2.842170943040401e-14|17.41329777378139|10.740063545723608|11.050090398731788|7.993114830376336|,0|652|577|413|110|40|4|,0|0|0|0|0|0|0|,0|13|20|42|12|4|2|,0|639|557|371|98|36|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|618|726|169|62|5|,0|0|0|0|0|0|0|,613|4|618|726|169|62|5|,0|0|59|227|26|10|0|,611|6|559|499|143|52|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
197,0|1|2|3|4|5|6|,576|517|317|142|79|45|54|,50.1722855499589|134.4593188156105|181.3429854668015|218.25988232814933|247.32879632779205|270.2180918255229|301.0176229481762|,9.409245438331387|0.0|2.842170943040401e-14|2.842170943040401e-14|1.4210854715202004e-13|1.1368683772161603e-13|15.076711115050218|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,572|4|517|459|124|49|5|,49.9795679260796|77.73090576469727|134.4593188156105|192.76389909275224|255.63539550035563|297.59118031707953|334.5967607329247|,9.152632349031881|2.210405955966149|0.0|17.064214671064097|11.006026223318653|10.819023245882999|8.074656906971706|,0|576|517|459|124|49|5|,0|0|0|0|0|0|0|,0|15|9|38|13|4|1|,0|561|508|421|111|45|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|541|727|185|79|5|,0|0|0|0|0|0|0|,697|3|541|727|185|79|5|,0|0|56|208|26|18|0|,697|3|485|519|159|61|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
198,0|1|2|3|4|5|6|,660|432|305|174|93|50|63|,50.269596969380345|134.4593188156105|181.3429854668015|218.25988232814925|247.3287963277921|270.21809182552283|301.21992889285553|,9.607253155070547|0.0|2.842170943040401e-14|1.1368683772161603e-13|8.526512829121202e-14|5.684341886080802e-14|15.046016375503118|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,657|3|432|479|143|59|4|,50.147278409896806|77.05736149627606|134.4593188156105|194.75329873167522|255.33204650182378|298.665634815977|338.8957665268146|,9.455931175695016|1.784095914293345|0.0|17.754735982707846|10.914978003987764|11.642405493557833|7.108058391710823|,0|660|432|479|143|59|4|,0|0|0|0|0|0|0|,0|42|42|119|21|15|0|,0|618|390|360|122|44|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|589|572|184|78|7|,0|0|0|0|0|0|0|,781|1|589|572|184|78|7|,43|0|99|188|39|34|1|,738|1|490|384|145|44|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
199,0|1|2|3|4|5|6|,696|429|226|120|81|55|46|,49.80613711068812|134.45931881561046|181.34298546680154|218.25988232814927|247.32879632779216|270.2180918255229|303.55254079005175|,9.553843079429901|2.842170943040401e-14|5.684341886080802e-14|8.526512829121202e-14|2.842170943040401e-14|1.1368683772161603e-13|16.76883080490023|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,695|1|429|346|136|40|6|,49.76140049920438|80.89808209189094|134.45931881561046|194.1465335111996|256.5854967129038|298.63047619910293|336.3663047297102|,9.487586638054248|0.0|2.842170943040401e-14|17.570896963136136|11.233559027710266|11.288781945112484|8.245385102372115|,0|696|429|346|136|40|6|,0|0|0|0|0|0|0|,0|8|3|41|11|5|3|,0|688|426|305|125|35|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|657|566|165|82|2|,0|0|0|0|0|0|0|,654|4|657|566|165|82|2|,0|0|51|105|26|29|0|,655|3|606|461|139|53|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
200,0|1|2|3|4|5|6|,617|546|270|132|79|49|47|,50.23033165686615|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779205|270.21809182552283|299.7385329837564|,10.000816593420275|2.842170943040401e-14|2.842170943040401e-14|0.0|1.4210854715202004e-13|5.684341886080802e-14|14.55963701624819|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,614|3|546|402|128|45|2|,50.0987442301165|77.16189166496221|134.45931881561046|193.4649516003784|256.09110476051717|298.00996837536115|338.6312366726502|,9.845982934237286|0.3074371672439415|2.842170943040401e-14|17.336761824701444|11.125871556363366|12.269184445800894|3.8393095717053427|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|
