Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
161,0|1|2|3|4|5|6|,574|320|282|137|57|47|41|,49.93769711936707|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779216|270.2180918255229|300.2750135382496|,10.353430829808625|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|14.145682222095084|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,568|6|320|419|104|38|3|,49.6445045667808|77.69325876420005|134.4593188156105|193.41366534748087|257.67299717772806|297.56497555574924|334.60216131658734|,10.003253715511994|1.8736956074111166|0.0|17.31793092201114|11.391618792702126|10.54262927534227|7.447220567270551|,0|574|320|419|104|38|3|,0|0|0|0|0|0|0|,0|45|21|47|18|9|1|,0|529|299|372|86|29|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|506|508|148|62|3|,0|0|0|0|0|0|0|,551|4|506|508|148|62|3|,0|0|31|129|19|12|1|,550|5|475|379|129|50|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
162,0|1|2|3|4|5|6|,526|428|186|145|83|29|50|,49.905269966317455|134.4593188156105|181.34298546680157|218.2598823281494|247.32879632779213|270.2180918255227|297.5272319631729|,9.894844507576877|0.0|8.526512829121202e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|12.613817852502978|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,521|5|428|331|112|48|2|,49.6443715779447|77.09088203475712|134.4593188156105|197.51503998310193|253.25548891202598|296.0881977063588|332.0640541267116|,9.574896797684737|0.922351667607534|0.0|18.316296605377545|10.026571343022708|10.661021241866699|2.7278729742332075|,0|526|428|331|112|48|2|,0|0|0|0|0|0|0|,0|0|8|44|7|12|1|,0|526|420|287|105|36|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|504|521|189|56|2|,0|0|0|0|0|0|0|,507|5|504|521|189|56|2|,0|0|37|142|35|13|0|,511|1|467|379|154|43|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
163,0|1|2|3|4|5|6|,476|413|243|101|84|56|41|,49.776276694062766|134.45931881561046|181.34298546680154|218.25988232814925|247.3287963277921|270.2180918255228|298.69600068904094|,9.900166751319203|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|8.526512829121202e-14|0.0|12.368426004381138|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,475|1|413|344|140|39|2|,49.71824541597667|77.34113378495505|134.45931881561046|192.18195809179028|256.48451452688437|296.8746662677689|334.2120219038451|,9.829377090157134|0.0|2.842170943040401e-14|16.8124331051287|11.21341890824485|9.570789104250299|4.875840751366667|,0|476|413|344|140|39|2|,0|0|0|0|0|0|0|,0|21|16|48|11|9|0|,0|455|397|296|129|30|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|428|553|141|79|2|,0|0|0|0|0|0|0|,535|4|428|553|141|79|2|,9|0|33|106|28|18|0|,525|5|395|447|113|61|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
164,0|1|2|3|4|5|6|,490|350|271|123|60|40|58|,49.75431227641051|134.4593188156105|181.3429854668015|218.25988232814925|247.3287963277922|270.2180918255228|297.88465954533956|,9.799934258022077|0.0|2.842170943040401e-14|1.1368683772161603e-13|0.0|0.0|13.658481414717556|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,486|4|350|394|100|56|2|,49.5062465103895|79.89430284796285|134.4593188156105|192.86780352250148|256.48451452688437|296.42942464793566|338.6312366726502|,9.445894400722432|2.831698684864671|0.0|17.106697176576418|11.213418908244849|11.457607634176451|3.8393095717053427|,0|490|350|394|100|56|2|,0|0|0|0|0|0|0|,0|0|22|57|10|7|0|,0|490|328|337|90|49|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|455|516|133|76|4|,0|0|0|0|0|0|0|,672|6|455|516|133|76|4|,30|0|48|112|10|20|1|,644|4|407|404|123|56|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
165,0|1|2|3|4|5|6|,605|358|225|146|76|35|53|,50.03241126430897|134.4593188156105|181.34298546680154|218.25988232814936|247.3287963277921|270.21809182552283|302.767762398483|,9.98526628703681|0.0|5.684341886080802e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|13.909558597879707|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,601|4|358|371|111|50|3|,49.85703012820115|76.38342696450789|134.4593188156105|195.8709287060381|254.5461417550044|300.66266483334203|337.85272181749843|,9.783061621379979|1.1377942041699247|0.0|18.035117061109794|10.635312744670701|11.146934770673948|6.508349028569125|,0|605|358|371|111|50|3|,0|0|0|0|0|0|0|,0|3|6|34|14|12|1|,0|602|352|337|97|38|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|564|524|178|59|7|,0|0|0|0|0|0|0|,486|4|564|524|178|59|7|,0|0|44|76|13|13|3|,486|4|520|448|165|46|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
166,0|1|2|3|4|5|6|,460|466|250|152|91|54|46|,50.35517760839753|134.4593188156105|181.3429854668015|218.25988232814933|247.32879632779213|270.2180918255229|303.3716373395182|,10.227631792905106|0.0|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|14.37210981340087|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,456|4|466|402|145|42|4|,50.117891063775396|77.40584369532112|134.4593188156105|195.3016131357689|255.85308568556772|300.8988236430459|329.3361811524784|,9.951612131211599|1.1883259285122416|0.0|17.901562266471707|11.065779184639416|12.486368569797753|0.0|,0|460|466|402|145|42|4|,0|0|0|0|0|0|0|,0|55|44|102|20|5|1|,0|405|422|300|125|37|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|386|557|179|74|4|,0|0|0|0|0|0|0|,661|3|386|557|179|74|4|,78|0|31|191|47|25|0|,583|3|355|366|132|49|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
167,0|1|2|3|4|5|6|,549|326|227|103|71|48|45|,49.89283302375688|134.4593188156105|181.34298546680157|218.25988232814922|247.3287963277921|270.2180918255228|301.26193389950475|,9.843501895887321|0.0|8.526512829121202e-14|1.4210854715202004e-13|8.526512829121202e-14|0.0|14.930405145529203|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,546|3|326|330|119|42|3|,49.73807746204003|78.05834525622498|134.4593188156105|192.8655320629192|256.56145333528|299.12673181123364|331.1547631353005|,9.644955124073604|1.861467769848233|0.0|17.105776340442674|11.22884940925242|13.037670736203326|2.571863304394423|,0|549|326|330|119|42|3|,0|0|0|0|0|0|0|,0|0|16|31|18|11|2|,0|549|310|299|101|31|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|527|466|143|57|5|,0|0|0|0|0|0|0|,712|5|527|466|143|57|5|,6|0|63|131|19|18|0|,700|11|464|335|124|39|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
168,0|1|2|3|4|5|6|,673|411|177|120|69|49|38|,50.306703522816385|134.4593188156105|181.3429854668015|218.25988232814927|247.32879632779213|270.21809182552283|299.98593092568007|,10.609022077991048|0.0|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|5.684341886080802e-14|14.945502088060351|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,662|11|411|297|118|34|4|,49.82862064803159|79.07860016895528|134.4593188156105|196.25890339057844|256.83367327176495|296.2461461489175|331.77410152816174|,10.013203506221837|3.2302136958362704|0.0|18.115319375477572|11.27906251955784|10.708969502149719|4.222601955490938|,0|673|411|297|118|34|4|,0|0|0|0|0|0|0|,0|34|39|38|25|6|0|,0|639|372|259|93|28|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|614|481|146|57|5|,0|0|0|0|0|0|0|,560|8|614|481|146|57|5|,0|0|79|93|23|7|2|,564|4|535|388|123|50|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
169,0|1|2|3|4|5|6|,533|473|239|102|73|43|50|,50.254131120472216|134.45931881561046|181.34298546680157|218.25988232814922|247.32879632779216|270.21809182552283|299.0035029601562|,9.88175060433238|2.842170943040401e-14|8.526512829121202e-14|1.4210854715202004e-13|2.842170943040401e-14|5.684341886080802e-14|13.634798519935359|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,529|4|473|341|116|47|3|,50.0423013068584|78.2686239708989|134.45931881561046|192.38557631682346|255.81362138298533|296.6718402874474|335.5328848325929|,9.607076387501552|3.8532433762458065|2.842170943040401e-14|16.903235631420856|11.055288857267877|10.262094498982202|5.387618543892824|,0|533|473|341|116|47|3|,0|0|0|0|0|0|0|,0|49|22|25|5|6|0|,0|484|451|316|111|41|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|459|620|145|75|4|,0|0|0|0|0|0|0|,664|3|459|620|145|75|4|,0|0|38|148|11|13|0|,664|3|421|472|134|62|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
170,0|1|2|3|4|5|6|,623|381|280|138|65|54|56|,50.01643186347821|134.45931881561046|181.34298546680154|218.2598823281494|247.32879632779216|270.2180918255229|300.1319118807026|,9.671945053096358|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|2.842170943040401e-14|1.1368683772161603e-13|13.761541077598421|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,621|2|381|418|119|53|3|,49.93499545441239|75.30243687841296|134.45931881561046|193.5308605071508|257.71553546121606|298.0778270834172|336.4207432994095|,9.5802896597263|0.06790313097921796|2.842170943040401e-14|17.360709312248787|11.395647917384183|10.904607668407849|6.5515144613572796|,0|623|381|418|119|53|3|,0|0|0|0|0|0|0|,0|83|37|57|15|9|1|,0|540|344|361|104|44|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|514|528|160|73|5|,0|0|0|0|0|0|0|,583|4|514|528|160|73|5|,9|0|44|120|33|11|0|,574|4|470|408|127|62|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
171,0|1|2|3|4|5|6|,512|417|205|158|69|38|61|,49.55383176955617|134.45931881561046|181.34298546680157|218.2598823281493|247.32879632779213|270.2180918255229|301.43703197609034|,9.79816234124963|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|5.684341886080802e-14|1.1368683772161603e-13|15.403305768395212|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,509|3|417|363|107|56|5|,49.38504873095011|78.19068731971663|134.45931881561046|197.4114970483248|255.45770500922916|298.452340783454|334.8655733336176|,9.574637100566049|2.4104520877043374|2.842170943040401e-14|18.303074067623754|10.95380466013236|12.044782410251246|7.245211212609794|,0|512|417|363|107|56|5|,0|0|0|0|0|0|0|,0|29|25|67|25|12|1|,0|483|392|296|82|44|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|442|509|164|66|6|,0|0|0|0|0|0|0|,573|5|442|509|164|66|6|,0|0|27|149|31|15|0|,572|6|415|360|133|51|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
172,0|1|2|3|4|5|6|,545|378|221|100|84|32|53|,50.53556246497954|134.4593188156105|181.34298546680157|218.25988232814925|247.3287963277921|270.2180918255228|303.51509122991075|,9.855360816738155|0.0|8.526512829121202e-14|1.1368683772161603e-13|8.526512829121202e-14|0.0|16.577164178842644|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,539|6|378|321|116|47|6|,50.20934576361287|79.8406961377522|134.4593188156105|192.84357638933977|253.64308474095918|299.29127948951094|336.6016165297095|,9.403394797518775|3.2732271434593785|0.0|17.096857528924122|10.230316475174234|12.081558882251738|7.04033863431531|,0|545|378|321|116|47|6|,0|0|0|0|0|0|0|,0|0|8|28|18|10|2|,0|545|370|293|98|37|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|527|515|142|50|9|,0|0|0|0|0|0|0|,492|6|527|515|142|50|9|,0|0|53|115|30|7|3|,495|3|474|400|112|43|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
173,0|1|2|3|4|5|6|,469|413|233|125|57|45|44|,49.87877316227466|134.45931881561046|181.34298546680154|218.25988232814922|247.32879632779216|270.2180918255229|304.6377931292342|,10.297987246910921|2.842170943040401e-14|5.684341886080802e-14|1.4210854715202004e-13|2.842170943040401e-14|1.1368683772161603e-13|16.413258014837535|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,466|3|413|358|102|38|6|,49.68218770138214|80.4150480875807|134.45931881561046|194.23296342118275|257.4270149297321|299.630130852023|336.3529875515714|,10.032177267688985|2.6451241299062636|2.842170943040401e-14|17.598478770124018|11.365170066827744|10.817646476828454|8.351949871961564|,0|469|413|358|102|38|6|,0|0|0|0|0|0|0|,0|32|9|32|7|9|2|,0|437|404|326|95|29|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|409|565|146|61|5|,0|0|0|0|0|0|0|,461|2|409|565|146|61|5|,0|0|2|84|24|10|2|,458|5|407|481|122|51|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
174,0|1|2|3|4|5|6|,426|355|282|138|74|37|46|,49.412699574892734|134.4593188156105|181.3429854668015|218.2598823281494|247.32879632779213|270.2180918255229|299.52206820451335|,10.217717183874154|0.0|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|15.976539939043207|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,421|5|355|420|111|43|3|,49.060935877107795|79.03120292838436|134.4593188156105|193.4728230069586|254.95856149370226|296.6796278697977|340.26371300210457|,9.747549992183279|2.6671772281497694|0.0|17.339636751220645|10.790117375352006|12.041389392852297|7.738273831822024|,0|426|355|420|111|43|3|,0|0|0|0|0|0|0|,0|14|19|79|11|3|1|,0|412|336|341|100|40|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|388|515|168|60|3|,0|0|0|0|0|0|0|,494|2|388|515|168|60|3|,0|0|24|100|25|6|1|,493|3|364|415|143|54|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
175,0|1|2|3|4|5|6|,473|320|227|147|80|52|54|,49.85855381666528|134.4593188156105|181.34298546680157|218.25988232814936|247.3287963277922|270.21809182552283|299.2770015700512|,10.068753721471758|0.0|8.526512829121202e-14|0.0|0.0|5.684341886080802e-14|13.12622617605226|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,470|3|320|374|132|52|2|,49.679585539629905|77.89691721887188|134.4593188156105|195.85310268235804|256.34579152386783|297.74581460523734|339.0878626552117|,9.847090748488663|1.354067135358064|0.0|18.031222894844895|11.184206059374151|10.752778596140747|0.0|,0|473|320|374|132|52|2|,0|0|0|0|0|0|0|,0|0|8|24|7|8|0|,0|473|312|350|125|44|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|457|472|198|77|4|,0|0|0|0|0|0|0|,703|5|457|472|198|77|4|,15|0|10|85|32|12|0|,689|4|447|387|166|65|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
176,0|1|2|3|4|5|6|,669|393|206|132|97|50|61|,49.981461092816524|134.45931881561046|181.34298546680157|218.25988232814936|247.32879632779216|270.21809182552283|298.41093148787013|,9.761380581563788|2.842170943040401e-14|8.526512829121202e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|12.662409539505253|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,665|4|393|338|147|58|3|,49.81944140143558|76.91723478489955|134.45931881561046|195.7602351286297|255.1142709868842|296.8113496086663|329.3361811524784|,9.562374849930574|2.16915370151906|2.842170943040401e-14|18.01063660669796|10.843911397401156|10.798321971124636|0.0|,0|669|393|338|147|58|3|,0|0|0|0|0|0|0|,0|16|24|51|41|11|1|,0|653|369|287|106|47|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|640|493|166|75|2|,0|0|0|0|0|0|0|,810|6|640|493|166|75|2|,64|0|100|125|35|22|0|,743|8|540|368|131|53|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
177,0|1|2|3|4|5|6|,719|483|232|104|66|47|50|,50.515793101049695|134.4593188156105|181.34298546680154|218.2598823281493|247.32879632779216|270.2180918255229|298.45593479077326|,10.085793003188613|0.0|5.684341886080802e-14|5.684341886080802e-14|2.842170943040401e-14|1.1368683772161603e-13|14.413864936471994|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,712|7|483|336|113|48|2|,50.25593346641143|76.94723022425696|134.4593188156105|192.7696440191235|256.8491227737509|296.94193511118283|334.7919271009448|,9.785320108869188|1.8821567837673998|0.0|17.066582832381997|11.281708630291224|12.61393168665004|0.0|,0|719|483|336|113|48|2|,0|0|0|0|0|0|0|,0|119|43|40|16|6|0|,0|600|440|296|97|42|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|587|588|130|71|7|,0|0|0|0|0|0|0|,509|5|587|588|130|71|7|,14|0|83|147|20|17|2|,497|3|504|441|110|54|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
178,0|1|2|3|4|5|6|,463|448|258|131|64|36|56|,49.993859627272464|134.4593188156105|181.3429854668015|218.2598823281494|247.32879632779216|270.21809182552283|300.13155009728405|,9.927046619890554|0.0|2.842170943040401e-14|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|13.758680324527477|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,461|2|448|389|100|51|5|,49.8566653449138|81.61714171094548|134.4593188156105|193.77515381856645|255.56894270697515|297.07714153299565|331.28651745302506|,9.723760387675005|3.8682010581644235|0.0|17.447013121975754|10.986861838910682|10.093519310179875|3.9006726010933335|,0|463|448|389|100|51|5|,0|0|0|0|0|0|0|,0|14|29|67|9|8|0|,0|449|419|322|91|43|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|425|583|144|60|7|,0|0|0|0|0|0|0|,633|5|425|583|144|60|7|,55|0|25|217|27|16|1|,584|0|400|366|117|44|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
179,0|1|2|3|4|5|6|,528|358|219|106|73|40|48|,49.47243358648593|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779216|270.2180918255228|302.7817914053208|,9.733034363458652|0.0|5.684341886080802e-14|8.526512829121202e-14|2.842170943040401e-14|0.0|14.406504714273376|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,528|0|358|325|113|44|4|,49.47243358648593|nan|134.4593188156105|193.38357336619498|255.43120181371447|299.82125922401536|335.34764539968086|,9.733034363458652|nan|0.0|17.306801688032408|10.945747062279729|10.920159280062185|4.676832915915436|,0|528|358|325|113|44|4|,0|0|0|0|0|0|0|,0|0|33|55|17|8|0|,0|528|325|270|96|36|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|493|462|135|58|6|,0|0|0|0|0|0|0|,550|4|493|462|135|58|6|,0|0|57|146|13|14|4|,548|6|436|316|122|44|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
180,0|1|2|3|4|5|6|,527|385|176|110|63|47|41|,50.199635103486976|134.45931881561046|181.34298546680154|218.25988232814922|247.32879632779222|270.2180918255229|301.7429114299287|,10.338842047203714|2.842170943040401e-14|5.684341886080802e-14|1.4210854715202004e-13|2.842170943040401e-14|1.1368683772161603e-13|15.300923479575605|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,521|6|385|286|110|39|2|,49.88156056217327|77.81910777422722|134.45931881561046|195.5417919519353|257.1087680404588|299.78290563798276|339.963024372875|,9.960265937858747|1.6013829899813228|2.842170943040401e-14|17.96022741959701|11.322933179618857|12.884089558426153|5.1710972719301935|,0|527|385|286|110|39|2|,0|0|0|0|0|0|0|,0|44|19|1|12|3|1|,0|483|366|285|98|36|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|464|490|151|65|4|,0|0|0|0|0|0|0|,498|2|464|490|151|65|4|,0|0|34|98|20|8|0|,496|4|430|392|131|57|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
181,0|1|2|3|4|5|6|,463|381|239|119|82|38|55|,49.13164180006721|134.45931881561046|181.34298546680157|218.2598823281492|247.32879632779213|270.2180918255229|301.5144372673365|,10.388893112134898|2.842170943040401e-14|8.526512829121202e-14|1.7053025658242404e-13|5.684341886080802e-14|1.1368683772161603e-13|14.551917352845141|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,459|4|381|358|120|51|4|,48.84044327058621|82.54667305801135|134.45931881561046|193.61424447937247|254.57707323540683|299.14113026648755|331.77410152816174|,9.93413291739836|6.493514375699812|2.842170943040401e-14|17.39060106989875|10.647555299612634|12.227848270366398|4.222601955490938|,0|463|381|358|120|51|4|,0|0|0|0|0|0|0|,0|23|10|43|25|8|3|,0|440|371|315|95|43|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|418|519|155|66|4|,0|0|0|0|0|0|0|,539|3|418|519|155|66|4|,10|0|13|87|35|7|0|,528|3|405|432|120|59|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
182,0|1|2|3|4|5|6|,507|365|226|147|69|41|58|,49.739075593453016|134.45931881561046|181.34298546680154|218.25988232814936|247.32879632779213|270.21809182552283|300.3818811286348|,9.920558916000374|2.842170943040401e-14|5.684341886080802e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|12.971276396607028|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,505|2|365|373|110|55|3|,49.62169819585636|79.37686848660768|134.45931881561046|195.89200380089838|255.8602610133098|298.8025556727888|329.3361811524784|,9.762355124021227|1.674097758969694|2.842170943040401e-14|18.03969719224319|11.067670330066418|11.367012400204624|0.0|,0|507|365|373|110|55|3|,0|0|0|0|0|0|0|,0|51|29|60|19|6|0|,0|456|336|313|91|49|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|437|484|160|73|6|,0|0|0|0|0|0|0|,513|6|437|484|160|73|6|,0|0|48|117|28|30|0|,516|3|389|367|132|43|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
183,0|1|2|3|4|5|6|,485|351|207|122|76|43|48|,49.663348261471526|134.4593188156105|181.34298546680157|218.25988232814925|247.3287963277921|270.21809182552283|300.8290304059021|,9.718098043667093|0.0|8.526512829121202e-14|1.1368683772161603e-13|8.526512829121202e-14|5.684341886080802e-14|14.893935563037738|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,482|3|351|329|119|43|5|,49.49390699513814|76.88691171903496|134.4593188156105|195.03253384699738|255.5997182303334|297.26048980985985|331.51847953186495|,9.506677469105837|1.3183308148036925|0.0|17.831766900013005|10.995791301583642|11.159827074598988|2.672758747999873|,0|485|351|329|119|43|5|,0|0|0|0|0|0|0|,0|65|14|19|12|4|2|,0|420|337|310|107|39|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|389|486|169|71|4|,0|0|0|0|0|0|0|,594|4|389|486|169|71|4|,23|0|30|116|45|26|2|,573|2|359|370|124|45|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
184,0|1|2|3|4|5|6|,531|321|215|115|67|39|39|,50.32440173502777|134.45931881561046|181.34298546680157|218.25988232814925|247.3287963277922|270.2180918255229|296.3609662652972|,9.279814379603854|2.842170943040401e-14|8.526512829121202e-14|1.1368683772161603e-13|0.0|1.1368683772161603e-13|12.446467882542537|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,529|2|321|330|106|38|1|,50.22574559775691|76.41895004317091|134.45931881561046|194.2079646760591|255.75032957695717|295.49319745247664|329.3361811524784|,9.157231094663913|0.6360684417675628|2.842170943040401e-14|17.59054918235691|11.038149338422153|11.385226215726872|0.0|,0|531|321|330|106|38|1|,0|0|0|0|0|0|0|,0|16|10|36|13|0|1|,0|515|311|294|93|38|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|485|456|149|62|3|,0|0|0|0|0|0|0|,565|6|485|456|149|62|3|,0|0|33|61|13|8|0|,567|4|452|395|136|54|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
185,0|1|2|3|4|5|6|,541|401|228|128|79|45|50|,49.46236361358004|134.45931881561046|181.34298546680157|218.25988232814927|247.32879632779205|270.2180918255229|297.8997639325772|,9.808375629071195|2.842170943040401e-14|8.526512829121202e-14|8.526512829121202e-14|1.4210854715202004e-13|1.1368683772161603e-13|10.656600983204314|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,537|4|401|356|124|49|1|,49.248931187432156|78.11566682393368|134.45931881561046|194.6164764731288|255.63539550035566|297.2582043974772|329.3361811524784|,9.525683383727063|1.6829043235207626|2.842170943040401e-14|17.715262769023838|11.006026223318653|9.762214290596761|0.0|,0|541|401|356|124|49|1|,0|0|0|0|0|0|0|,0|0|21|28|26|7|0|,0|541|380|328|98|42|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|520|537|172|63|2|,0|0|0|0|0|0|0|,635|3|520|537|172|63|2|,47|0|60|143|41|15|1|,589|3|460|394|131|48|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
186,0|1|2|3|4|5|6|,543|406|234|124|75|47|46|,49.5847685649289|134.4593188156105|181.34298546680154|218.25988232814925|247.32879632779213|270.2180918255229|301.80129360484096|,9.714526362965634|0.0|5.684341886080802e-14|1.1368683772161603e-13|5.684341886080802e-14|1.1368683772161603e-13|12.64009187265922|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,540|3|406|358|122|45|1|,49.408835507262566|81.25271894486814|134.4593188156105|194.12984359754773|256.1468036097047|301.06816841603865|334.7919271009448|,9.449502756384579|0.38356530123919763|0.0|17.56551684231394|11.139152658661876|11.772793753567242|0.0|,0|543|406|358|122|45|1|,0|0|0|0|0|0|0|,0|28|47|66|22|10|0|,0|515|359|292|100|35|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|487|509|151|63|2|,0|0|0|0|0|0|0|,656|4|487|509|151|63|2|,19|0|88|155|37|18|0|,636|5|399|354|114|45|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
187,0|1|2|3|4|5|6|,605|359|203|123|64|39|43|,50.176944046298466|134.4593188156105|181.34298546680154|218.25988232814925|247.32879632779216|270.2180918255229|301.8063105414291|,9.870078804182262|0.0|5.684341886080802e-14|1.1368683772161603e-13|2.842170943040401e-14|1.1368683772161603e-13|14.97670192799474|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,600|5|359|326|103|41|2|,49.95316609531899|77.03029816383605|134.4593188156105|195.27175330099104|255.99561695314637|300.2255441335064|334.2120219038451|,9.598835274101644|2.0011690206340087|0.0|17.894030070436393|11.102415888782678|13.429771445082391|4.875840751366667|,0|605|359|326|103|41|2|,0|0|0|0|0|0|0|,0|4|8|37|11|10|1|,0|601|351|289|92|31|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|573|488|147|55|6|,0|0|0|0|0|0|0|,726|3|573|488|147|55|6|,41|0|86|137|34|15|3|,684|2|487|351|113|40|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
